"value","fit","lo","hi"
0,0.969918092535525,0.930749636763924,1.01073486259803
0.2,0.97029052763988,0.931603928514945,1.01058366029912
0.4,0.970662777408392,0.932457997371365,1.01043288823972
0.6,0.971034804447253,0.933311745265954,1.01028257303161
0.8,0.971406571305938,0.934165073905748,1.01013274113432
1,0.971778040477302,0.93501788478094,1.00998341884674
1.2,0.972149174397684,0.935870079174188,1.00983463229857
1.4,0.972519935447031,0.936721558170363,1.00968640744135
1.6,0.972890285949031,0.937572222666749,1.00953877003928
1.8,0.973260188171268,0.938421973383721,1.00939174565965
2,0.973629604325385,0.93927071087591,1.00924535966292
2.2,0.973998496567267,0.940118335543884,1.00909963719244
2.4,0.974366826997229,0.940964747646359,1.00895460316379
2.6,0.974734557660235,0.941809847312962,1.00881028225369
2.8,0.975101650546115,0.942653534557578,1.00866669888849
3,0.975468067589809,0.94349570929229,1.00852387723219
3.2,0.975833770671617,0.944336271341948,1.008381841174
3.4,0.97619872161747,0.945175120459388,1.00824061431538
3.6,0.976562882199216,0.946012156341333,1.00810021995652
3.8,0.976926214134912,0.946847278644997,1.00796068108234
4,0.977288679089145,0.947680387005425,1.00782202034782
4.2,0.977650238673358,0.948511381053608,1.00768426006272
4.4,0.97801085444619,0.949340160435395,1.00754742217572
4.6,0.978370487913842,0.950166624831237,1.00741152825778
4.8,0.978729100530445,0.950990673976808,1.00727659948482
5,0.97908665369845,0.951812207684531,1.00714265661967
5.2,0.979443108769037,0.952631125866056,1.00700971999317
5.4,0.979798427042528,0.953447328555725,1.00687780948447
5.6,0.980152569768825,0.954260715935067,1.00674694450044
5.8,0.980505498147858,0.955071188358375,1.00661714395413
6,0.980857173330056,0.955878646379409,1.0064884262423
6.2,0.981207556416819,0.956682990779265,1.00636080922192
6.4,0.981556608461021,0.957484122595479,1.00623431018557
6.6,0.981904290467515,0.958281943152405,1.00610894583577
6.8,0.982250563393668,0.959076354092927,1.00598473225803
7,0.982595388149896,0.959867257411575,1.00586168489281
7.2,0.982938725600223,0.960654555489079,1.00573981850604
7.4,0.983280536562859,0.961438151128461,1.00561914715839
7.6,0.983620781810781,0.962217947592696,1.005499684173
7.8,0.983959422072344,0.962993848644041,1.00538144210183
8,0.984296418031898,0.963765758585075,1.00526443269037
8.2,0.984631730330422,0.964533582301554,1.00514866684069
8.4,0.98496531956618,0.965297225307133,1.00503415457289
8.6,0.98529714629538,0.966056593790048,1.00492090498458
8.8,0.985627171032864,0.966811594661842,1.00480892620866
9,0.985955354252803,0.967562135608209,1.00469822536896
9.2,0.986281656389408,0.968308125142056,1.00458880853398
9.4,0.986606037837665,0.969049472658872,1.0044806806684
9.6,0.986928458954076,0.969786088494486,1.00437384558234
9.8,0.987248880057422,0.970517883985324,1.0042683058784
10,0.98756726142954,0.971244771531253,1.00416406289612
10.2,0.987883563316114,0.971966664661116,1.00406111665404
10.4,0.988197745927485,0.972683478101056,1.00395946578904
10.6,0.988509769439475,0.973395127845729,1.00385910749304
10.8,0.988819593994226,0.974101531232523,1.00376003744676
11,0.989127179701059,0.974802607018863,1.00366224975067
11.2,0.989432486637342,0.975498275462725,1.00356573685277
11.4,0.98973547484938,0.976188458406453,1.00347048947332
11.6,0.99003610435332,0.976873079363981,1.00337649652631
11.8,0.990334335136066,0.977552063611559,1.00328374503755
12,0.990630127156221,0.978225338282073,1.0031922200594
12.2,0.990923440345031,0.97889283246306,1.00310190458186
12.4,0.991214234607359,0.979554477298491,1.0030127794402
12.6,0.991502469822665,0.980210206094406,1.00292482321875
12.8,0.991788105846005,0.980859954428474,1.00283801215104
13,0.992071102509047,0.981503660263526,1.00275232001607
13.2,0.992351419621102,0.982141264065117,1.00266771803076
13.4,0.992629016970173,0.982772708923149,1.00258417473843
13.6,0.992903854324012,0.983397940677562,1.00250165589346
13.8,0.993175891431206,0.984016908048111,1.00242012434195
14,0.993445088022269,0.984629562768177,1.00233953989856
14.2,0.993711403810751,0.985235859722595,1.00225985921946
14.4,0.993974798494366,0.985835757089396,1.00218103567157
14.6,0.994235231756138,0.986429216485381,1.00210301919806
14.8,0.994492663265554,0.987016203115374,1.00202575618042
15,0.994747052679741,0.987596685924978,1.0019491892971
15.2,0.994998359644658,0.988170637756628,1.00187325737904
15.4,0.995246543796301,0.988738035508666,1.00179789526242
15.6,0.995491564761922,0.989298860297137,1.00172303363868
15.8,0.995733382161273,0.98985309761994,1.00164859890251
16,0.995971955607855,0.99040073752291,1.00157451299797
16.2,0.996207244710191,0.990941774767362,1.00150069326329
16.4,0.996439209073108,0.991476208998546,1.00142705227504
16.6,0.996667808299042,0.992004044914405,1.00135349769196
16.8,0.996893001989352,0.992525292433958,1.00127993209953
17,0.997114749745655,0.993039966864553,1.00120625285563
17.2,0.997333011171171,0.993548089067172,1.00113235193844
17.4,0.997547745872095,0.994049685618867,1.00105811579728
17.6,0.997758913458965,0.994544788971376,1.00098342520748
17.8,0.99796647354807,0.995033437604847,1.00090815513024
18,0.998170385762852,0.995515676175553,1.0008321745787
18.2,0.998370609735337,0.995991555656406,1.00075534649127
18.4,0.998567105107577,0.996461133469006,1.00067752761372
18.6,0.998759831533105,0.996924473605923,1.000598568391
18.8,0.998948748678412,0.997381646741825,1.00051831287053
19,0.999133816224435,0.997832730332078,1.00043659861807
19.2,0.999314993868059,0.998277808697355,1.00035325664769
19.4,0.999492241323636,0.998716973092842,1.0002681113674
19.6,0.999665518324526,0.999150321760578,1.00018098054169
19.8,0.999834784624637,0.999577959963528,1.0000916752725
20,1,1,1
20.2,1.00016112425034,0.999905752524449,1.0004165611971
20.4,1.00031811720069,0.999808724050385,1.00082776988202
20.6,1.00047094165817,0.999708701371863,1.00123376312403
20.8,1.00061960223121,0.999605496424915,1.00163473685397
21,1.00076413453339,0.999498944465156,1.00203092610998
21.2,1.00090457498066,0.999388884660851,1.00242256402239
21.4,1.00104096006092,0.999275159862125,1.00280988057178
21.6,1.00117332633251,0.999157616855046,1.00319310232023
21.8,1.00130171042268,0.99903610660207,1.00357245215637
22,1.00142614902612,0.99891048446824,1.00394814905477
22.2,1.00154667890346,0.998780610432251,1.00432040785057
22.4,1.0016633368798,0.998646349281525,1.00468943903017
22.6,1.00177615984326,0.998507570790568,1.00505544853882
22.8,1.00188518474353,0.998364149882024,1.00541863760553
23,1.00199044859044,0.99821596677,1.00577920258593
23.2,1.00209198845254,0.998062907085399,1.00613733482317
23.4,1.00218984145569,0.997904861983137,1.00649322052702
23.6,1.00228404478166,0.99774172823129,1.00684704067125
23.8,1.00237463566679,0.997573408282348,1.00719897090896
24,1.00246165140055,0.997399810326884,1.00754918150563
24.2,1.00254512932426,0.997220848330071,1.00789783728942
24.4,1.0026251068297,0.997036442051593,1.00824509761825
24.6,1.00270162135779,0.996846517049599,1.00859111636291
24.8,1.00277471039729,0.996651004669401,1.00893604190559
25,1.0028444114835,0.996449842017742,1.00928001715293
25.2,1.00291076219696,0.996242971923459,1.00962317956283
25.4,1.00297380016216,0.996030342885464,1.00996566118408
25.6,1.00303356304631,0.995811909008949,1.01030758870784
25.8,1.0030900885581,0.99558762993078,1.01064908353015
26,1.00314341444642,0.995357470735032,1.01099026182433
26.2,1.00319357849917,0.995121401859621,1.0113312346225
26.4,1.00324061854206,0.994879398994978,1.01167210790514
26.6,1.00328457243741,0.994631442975697,1.01201298269786
26.8,1.00332547808296,0.994377519666059,1.01235395517436
27,1.00336337341073,0.994117619840289,1.01269511676485
27.2,1.00339829638583,0.9938517390584,1.01303655426902
27.4,1.00343028500538,0.993579877538396,1.01337834997274
27.6,1.00345937729731,0.993302040025599,1.01372058176782
27.8,1.00348561131935,0.993018235659792,1.01406332327411
28,1.00350902515783,0.992728477840834,1.01440664396319
28.2,1.00352965692667,0.992432784093354,1.01475060928321
28.4,1.00354754476631,0.992131175931093,1.01509528078415
28.6,1.00356272684261,0.991823678721379,1.01544071624317
28.8,1.00357524134586,0.991510321550222,1.01578696978939
29,1.00358512648974,0.991191137088434,1.01613409202786
29.2,1.00359242051029,0.990866161459151,1.01648213016227
29.4,1.00359716166497,0.99053543410708,1.016831128116
29.6,1.00359938823159,0.990198997669771,1.0171811266514
29.8,1.00359913850744,0.989856897851167,1.01753216348685
30,1.00359645080827,0.989509183297627,1.01788427341155
30.2,1.00359136346738,0.989155905476646,1.01823748839773
30.4,1.0035839148347,0.988797118558377,1.01859183771021
30.6,1.00357414327584,0.988432879300121,1.01894734801313
30.8,1.00356208717127,0.988063246933856,1.01930404347382
31,1.00354778491536,0.987688283056889,1.01966194586366
31.2,1.00353127491557,0.987308051525686,1.02002107465592
31.4,1.00351259559158,0.986922618352911,1.02038144712056
31.6,1.00349178537445,0.986532051607685,1.02074307841593
31.8,1.0034688827058,0.986136421319075,1.02110598167737
32,1.00344392603699,0.985735799382793,1.02147016810283
32.2,1.00341695382836,0.985330259471076,1.0218356470354
32.4,1.00338800454842,0.984919876945728,1.02220242604277
32.6,1.00335711667312,0.984504728774255,1.02257051099389
32.8,1.00332432868504,0.984084893449056,1.02293990613259
33,1.00328967907272,0.983660450909612,1.02331061414844
33.2,1.00325320632993,0.983231482467596,1.02368263624476
33.4,1.00321494895491,0.982798070734845,1.02405597220401
33.6,1.00317494544974,0.982360299554112,1.02443062045044
33.8,1.00313323431966,0.98191825393254,1.02480657811028
34,1.00308985407237,0.98147201997775,1.0251838410694
34.2,1.00304484321741,0.981021684836497,1.02556240402853
34.4,1.00299824026553,0.980567336635786,1.02594226055626
34.6,1.00295008372806,0.98010906442639,1.02632340313966
34.8,1.00290041211632,0.97964695812867,1.02670582323289
35,1.00284926394104,0.979181108480629,1.0270895113036
35.2,1.00279667771175,0.97871160698812,1.02747445687741
35.4,1.00274269193627,0.978238545877122,1.0278606485804
35.6,1.00268734512014,0.97776201804802,1.02824807417984
35.8,1.00263067576608,0.977282117031796,1.02863672062305
36,1.0025727223735,0.976798936948077,1.02902657407463
36.2,1.00251352343801,0.976312572464951,1.02941761995201
36.4,1.0024531174509,0.975823118760492,1.02980984295954
36.6,1.00239154289869,0.975330671485917,1.03020322712093
36.8,1.00232883826268,0.974835326730325,1.03059775581044
37,1.0022650420185,0.974337180986926,1.03099341178259
37.2,1.0022001926357,0.973836331120733,1.03139017720063
37.4,1.00213432857731,0.973332874337623,1.03178803366374
37.6,1.00206748829948,0.972826908154736,1.03218696223307
37.8,1.00199971025107,0.972318530372144,1.03258694345665
38,1.00193103287332,0.971807839045735,1.03298795739324
38.2,1.00186149459943,0.971294932461263,1.0333899836351
38.4,1.00179113385431,0.970779909109523,1.0337930013299
38.6,1.00171998905419,0.97026286766259,1.03419698920156
38.8,1.00164809860635,0.969743906951076,1.03460192557036
39,1.0015755009088,0.969223125942385,1.0350077883721
39.2,1.00150223435005,0.968700623719886,1.03541455517652
39.4,1.00142833730878,0.968176499462998,1.03582220320496
39.6,1.00135384815364,0.967650852428129,1.03623070934728
39.8,1.001278805243,0.96712378193044,1.03664005017814
40,1.00120324692473,0.966595387326393,1.03705020197261
