"value","lag","rr"
0,0,0.999200187235706
0.2,0,0.999207982506513
0.4,0,0.999215779143121
0.6,0,0.999223577194142
0.8,0,0.999231376708193
1,0,0.999239177733891
1.2,0,0.999246980319854
1.4,0,0.999254784514703
1.6,0,0.99926259036753
1.8,0,0.999270397962238
2,0,0.999278207440799
2.2,0,0.999286018950696
2.4,0,0.99929383263942
2.6,0,0.999301648654465
2.8,0,0.999309467143329
3,0,0.999317288253516
3.2,0,0.999325112132533
3.4,0,0.999332938927894
3.6,0,0.999340768787116
3.8,0,0.999348601857719
4,0,0.999356438287232
4.2,0,0.999364278223185
4.4,0,0.999372121813115
4.6,0,0.999379969204561
4.8,0,0.999387820545068
5,0,0.999395675982188
5.2,0,0.999403535663474
5.4,0,0.999411399736486
5.6,0,0.999419268348787
5.8,0,0.999427141647947
6,0,0.999435019781539
6.2,0,0.99944290289714
6.4,0,0.999450791142334
6.6,0,0.999458684664709
6.8,0,0.999466583611856
7,0,0.999474488131372
7.2,0,0.999482398370861
7.4,0,0.999490314469831
7.6,0,0.999498236461729
7.8,0,0.999506164305416
8,0,0.999514097958206
8.2,0,0.999522037377408
8.4,0,0.999529982520331
8.6,0,0.999537933344285
8.8,0,0.999545889806575
9,0,0.999553851864507
9.2,0,0.999561819475385
9.4,0,0.999569792596512
9.6,0,0.999577771185191
9.8,0,0.99958575519872
10,0,0.9995937445944
10.2,0,0.999601739329529
10.4,0,0.999609739361402
10.6,0,0.999617744647315
10.8,0,0.999625755144562
11,0,0.999633770810435
11.2,0,0.999641791602227
11.4,0,0.999649817477227
11.6,0,0.999657848392724
11.8,0,0.999665884306006
12,0,0.999673925174358
12.2,0,0.999681970955065
12.4,0,0.999690021605412
12.6,0,0.99969807708268
12.8,0,0.999706137344151
13,0,0.999714202347103
13.2,0,0.999722272066872
13.4,0,0.999730346559562
13.6,0,0.999738425903859
13.8,0,0.999746510178452
14,0,0.999754599462031
14.2,0,0.999762693833291
14.4,0,0.999770793370929
14.6,0,0.999778898153644
14.8,0,0.999787008260137
15,0,0.999795123769114
15.2,0,0.999803244759282
15.4,0,0.999811371309349
15.6,0,0.99981950349803
15.8,0,0.999827641404038
