"value","lag","rr"
0,0,0.957819646172214
0.2,0,0.959494211675983
0.4,0,0.961144773821325
0.6,0,0.962768594115842
0.8,0,0.964362918574185
1,0,0.965924978502389
1.2,0,0.967451991360756
1.4,0,0.968941161705783
1.6,0,0.97038968221162
1.8,0,0.971794734771417
2,0,0.973153491678876
2.2,0,0.974463116890208
2.4,0,0.975720767366614
2.6,0,0.976923594497293
2.8,0,0.9780687456029
3,0,0.97915336551921
3.2,0,0.980174598260698
3.4,0,0.981129588763548
3.6,0,0.982015484707504
3.8,0,0.982829438415853
4,0,0.983568608832643
4.2,0,0.984230163576137
4.4,0,0.984811663109558
4.6,0,0.985314953578533
4.8,0,0.985744582027249
5,0,0.986105162087389
5.2,0,0.986401329470802
5.4,0,0.986637738807294
5.6,0,0.986819060697029
5.8,0,0.986949978979992
6,0,0.987035188224573
6.2,0,0.987079391436959
6.4,0,0.987087297992748
6.6,0,0.987063621791869
6.8,0,0.987013079637657
7,0,0.986940389840668
7.2,0,0.986850271047672
7.4,0,0.986747441296023
7.6,0,0.986636617293522
7.8,0,0.98652251392374
8,0,0.986409843976704
8.2,0,0.986303318104792
8.4,0,0.986207645003668
8.6,0,0.986127531818085
8.8,0,0.986067684772442
9,0,0.986032810026025
9.2,0,0.986027614752991
9.4,0,0.986056808447257
9.6,0,0.986125104452627
9.8,0,0.98623722171869
10,0,0.986397886783219
10.2,0,0.986611835982066
10.4,0,0.98688381788783
10.6,0,0.987217078165377
10.8,0,0.987608770448881
11,0,0.988054518481085
11.2,0,0.988549947364213
11.4,0,0.989090681244406
11.6,0,0.989672341191751
11.8,0,0.99029054327554
12,0,0.990940896834639
12.2,0,0.991619002943064
12.4,0,0.992320453071075
12.6,0,0.993040827942281
12.8,0,0.993775696587397
13,0,0.994520615595424
13.2,0,0.995271128563143
13.4,0,0.996022765743876
13.6,0,0.996771043896543
13.8,0,0.997511466336057
14,0,0.998239523186123
14.2,0,0.998950691835472
14.4,0,0.999640437598531
14.6,0,1.00030421458144
14.8,0,1.00093746675427
15,0,1.00153562923009
15.2,0,1.00209412975152
15.4,0,1.00260839038508
15.6,0,1.0030738294235
15.8,0,1.00348586349606
16,0,1.00383990988652
16.2,0,1.00413138905809
16.4,0,1.00435572738461
16.6,0,1.00450841147372
16.8,0,1.00458837441427
17,0,1.00460010040011
17.2,0,1.00454859025033
17.4,0,1.00443885635396
17.6,0,1.00427591964267
17.8,0,1.00406480681107
18,0,1.00381054778608
18.2,0,1.00351817344627
18.4,0,1.00319271359204
18.6,0,1.00283919516705
18.8,0,1.00246264073104
19,0,1.00206806718391
19.2,0,1.00166048474098
