"value","fit","lo","hi"
0,1.40470195143047,1.29677106309052,1.52161598027179
0.2,1.393306723001,1.29115952911717,1.50353506331409
0.4,1.38336418996661,1.28573077998157,1.48841150253041
0.6,1.37491123428134,1.28082886056271,1.47590436190088
0.8,1.36797785451609,1.27681033943822,1.46565496271735
1,1.36249141030663,1.27388680232534,1.45725887085943
1.2,1.35832006347726,1.27213940874223,1.45033899757029
1.4,1.35533650688461,1.27159529239057,1.44459251924469
1.6,1.35341777937316,1.27223561435678,1.43978023005548
1.8,1.35244427536157,1.27400292382786,1.43571532195748
2,1.3522988727366,1.27680755530946,1.43225361848792
2.2,1.35286617125249,1.28053253469356,1.42928572897007
2.4,1.35403183564515,1.28503697482931,1.42673109634381
2.6,1.35568203939143,1.2901582144234,1.42453365128548
2.8,1.3577030065012,1.29571313274486,1.42265861731091
3,1.35998064993939,1.3014992761394,1.42108981704225
3.2,1.36240030624941,1.30729674718006,1.41982652253385
3.4,1.36484656669213,1.31287224625696,1.41887845974521
3.6,1.36720320572987,1.31798704054084,1.41825719696832
3.8,1.3693532079699,1.32241042478727,1.41796236102654
4,1.3711788947348,1.32593856683306,1.41796279887744
4.2,1.37256215124314,1.32841513209444,1.41817630160152
4.4,1.37338475496083,1.32974645317733,1.41845513530185
4.6,1.37352880501822,1.32990402056527,1.41858461140144
4.8,1.37287725168159,1.32891257532297,1.41829642008372
5,1.37131452372423,1.32682921585339,1.41729131414062
5.2,1.36872729513043,1.3237217466946,1.41526299852145
5.4,1.3650488971121,1.31967844942475,1.41197917744221
5.6,1.36034070722477,1.31483910789507,1.40741694449241
5.8,1.35468792897189,1.30932237688247,1.40162531192033
6,1.34817659863477,1.30321994426249,1.39468410463516
6.2,1.34089305133385,1.29660375379445,1.38669517950542
6.4,1.3329234356819,1.2895311962952,1.3777758075915
6.6,1.32435327867088,1.28204884173143,1.36805365726755
6.8,1.31526710168617,1.27419522017869,1.35766287722797
7,1.3057480878725,1.26600306633,1.34674086842873
7.2,1.29587780048652,1.25750136323723,1.33542541017267
7.4,1.28573595136616,1.24871745350056,1.32385187057427
7.6,1.27540021822525,1.23967940745129,1.3121503082747
7.8,1.26494610914229,1.23041871869383,1.30044238983362
8,1.25444687235335,1.22097321867644,1.28883822469336
8.2,1.2439734492758,1.21138988048521,1.27743344024247
8.4,1.23359446857937,1.20172699119111,1.26630700988193
8.6,1.22337627907798,1.19205512646281,1.25552039246011
8.8,1.2133830192361,1.18245654426784,1.24511835847815
9,1.20367672116167,1.17302298895635,1.23513150441796
9.2,1.19431744708874,1.16385229134575,1.2255800628886
9.4,1.18536345653393,1.15504436525675,1.21647840234581
9.6,1.17687140253566,1.14669714710634,1.2078396650775
9.8,1.16889414440839,1.13889989017838,1.19967833223535
10,1.16143677763145,1.13167647207386,1.19197970596926
10.2,1.1544625008482,1.1249891473107,1.18470802056244
10.4,1.14793427460738,1.11879006074152,1.17783768828352
10.6,1.14181625458297,1.11302590806984,1.1713513133677
10.8,1.13607367172544,1.10764028037899,1.16523695503933
11,1.13067272369596,1.10257575823029,1.15948568483131
11.2,1.12558047693376,1.09777590792362,1.15408928262122
11.4,1.12076477878673,1.09318723712122,1.14903801171033
11.6,1.11619417920711,1.08876106114016,1.14431851961268
11.8,1.11183786157655,1.08445513687164,1.13991200595089
12,1.10766558228064,1.0802348699834,1.13579285048256
