"value","lag","rr"
0,0,1.17485957203694
0.2,0,1.17068259935428
0.4,0,1.1666068907458
0.6,0,1.16264630855767
0.8,0,1.15881454421111
1,0,1.15512513318679
1.2,0,1.15159147161429
1.4,0,1.14822683444391
1.6,0,1.14504439518378
1.8,0,1.14205724719199
2,0,1.13927842652023
2.2,0,1.13672093631305
2.4,0,1.13439777277511
2.6,0,1.13232195272709
2.8,0,1.13050654278039
3,0,1.12896469017051
3.2,0,1.12770965529933
3.4,0,1.1267499327801
3.6,0,1.12606873475581
3.8,0,1.1256412925166
4,0,1.12544305310675
4.2,0,1.12544963110111
4.4,0,1.12563676169418
4.6,0,1.12598025915048
4.8,0,1.12645598054069
5,0,1.12703979471191
5.2,0,1.12770755646037
5.4,0,1.12843508589236
5.6,0,1.1291981529729
5.8,0,1.12997246727278
6,0,1.130733672932
6.2,0,1.13145734886272
6.4,0,1.13211901421573
6.6,0,1.13269413913333
6.8,0,1.133158160806
7,0,1.13348650484271
7.2,0,1.13365461195288
7.4,0,1.13363796994307
7.6,0,1.13341794335202
7.8,0,1.1329981475494
8,0,1.13238758449446
8.2,0,1.13159533659589
8.4,0,1.13063055202798
8.6,0,1.12950243070912
8.8,0,1.12822021096233
9,0,1.12679315687425
9.2,0,1.12523054636655
9.4,0,1.12354165999076
9.6,0,1.12173577045504
9.8,0,1.11982213288899
10,0,1.11780997585041
10.2,0,1.11570849307588
10.4,0,1.11352683597488
10.6,0,1.11127410686572
10.8,0,1.10895935294975
11,0,1.10659156101896
11.2,0,1.10417965289085
11.4,0,1.10173248156332
11.6,0,1.0992588259237
11.8,0,1.09676550895796
12,0,1.09425398059714
12.2,0,1.09172474817923
12.4,0,1.08917831655074
12.6,0,1.08661518799539
12.8,0,1.08403586216476
13,0,1.08144083601108
13.2,0,1.07883060372208
13.4,0,1.07620565665786
13.6,0,1.0735664832898
13.8,0,1.07091356914152
14,0,1.06824739673183
14.2,0,1.0655684455197
14.4,0,1.06287719185121
14.6,0,1.06017410890845
14.8,0,1.05745966666042
15,0,1.05473433181586
15.2,0,1.05199856777795
15.4,0,1.04925283460105
15.6,0,1.04649758894917
15.8,0,1.04373330192876
16,0,1.04096347537504
16.2,0,1.03819799455565
16.4,0,1.03544745737115
16.6,0,1.03272234950382
16.8,0,1.03003304647225
17,0,1.02738981673664
17.2,0,1.02480282583582
17.4,0,1.02228214153821
17.6,0,1.01983773998992
17.8,0,1.01747951284516
18,0,1.01521727536564
18.2,0,1.01306077547803
18.4,0,1.01101970378081
18.6,0,1.0091037044946
18.8,0,1.00732238735273
19,0,1.00568534043249
19.2,0,1.00420214393025
19.4,0,1.00288238488804
19.6,0,1.00173567288268
19.8,0,1.00077165669297
20,0,1
20.2,0,0.999427657034042
20.4,0,0.999057204123826
20.6,0,0.998890929816275
20.8,0,0.998931245156611
21,0,0.999180688751291
21.2,0,0.999641932024842
21.4,0,1.00031778468209
21.6,0,1.00121120038785
21.8,0,1.00232528267679
22,0,1.00366329110678
22.2,0,1.00522864766986
22.4,0,1.00702494347553
22.6,0,1.009055945722
22.8,0,1.01132560497183
23,0,1.01383806274923
