"value","fit","lo","hi"
0,1.43381128620098,1.31762597355544,1.55629904148278
0.2,1.43228028621264,1.31841945167294,1.5513969263528
0.4,1.43069830095348,1.32027281473961,1.54580825822552
0.6,1.42906674480092,1.32230787543105,1.54040739953482
0.8,1.42738718518142,1.3239741322019,1.53532003422327
1,1.42566131704002,1.32523516291945,1.52971472604058
1.2,1.42389093298915,1.32676380109258,1.52548567001772
1.4,1.42207788920124,1.32724765147499,1.52070805955598
1.6,1.42022406718115,1.3281968958591,1.51575791871273
1.8,1.41833133163005,1.32919202731351,1.51026651111927
2,1.41640148469063,1.32941532048526,1.50553564029665
2.2,1.41443621694393,1.32995042113436,1.50119365715593
2.4,1.41243705560947,1.33101681800548,1.4963748148722
2.6,1.41040531048108,1.3318741059017,1.49185531361695
2.8,1.40834201821139,1.33177966159517,1.48704519023549
3,1.40624788563476,1.33225171188602,1.48172596609654
3.2,1.40412323289271,1.33137109897813,1.4776504136998
3.4,1.40196793719464,1.33153467521644,1.47213598149548
3.6,1.39978137810961,1.33137020482871,1.46767369665645
3.8,1.39756238533986,1.33066352573786,1.46338791104411
4,1.39530918997346,1.33046824294758,1.46004548938918
4.2,1.39301938024922,1.33002353479334,1.45715827295386
4.4,1.39068986289092,1.32910214326531,1.45303696163171
4.6,1.38831683107891,1.32815577795497,1.44957472409682
4.8,1.38589574012226,1.32639796657937,1.44618910645758
5,1.38342129187361,1.32470752606923,1.44296115830724
5.2,1.38088742888956,1.3229797403367,1.4393850691029
5.4,1.3782873392796,1.32127044031265,1.43578787718653
5.6,1.37561347310622,1.31956195651464,1.43187029164276
5.8,1.37285757109489,1.31784161952122,1.42809504712779
6,1.37001070628578,1.31593305422511,1.42481588765008
6.2,1.36706333910717,1.31365883287078,1.42099850832188
6.4,1.36400538617456,1.31112838583737,1.41725996523116
6.6,1.36082630291914,1.3085939404424,1.41420857587665
6.8,1.35751517992609,1.3058848521939,1.41086007643052
7,1.3540608526188,1.3034761057582,1.40648296888641
7.2,1.350452023663,1.30064971161405,1.40206500349241
7.4,1.34667739718779,1.29775844975891,1.39744168144541
7.6,1.34272582363501,1.29466663185064,1.39217267377813
7.8,1.33858645375887,1.29071885958816,1.38687183085719
8,1.33424890001199,1.28653513973809,1.38187915641161
8.2,1.32970340327974,1.2825128950727,1.37707175858467
8.4,1.32494100266966,1.27863208407974,1.37185249144357
8.6,1.31995370583694,1.27429152011331,1.36632941671958
8.8,1.31473465713794,1.26896702146491,1.36031719958532
9,1.30927830076181,1.26373992916692,1.35456248407711
