"value","lag","rr"
0,0,0.9869636202997
0.2,0,0.987090636774546
0.4,0,0.987217688422335
0.6,0,0.98734477573624
0.8,0,0.987471899209683
1,0,0.987599059336344
1.2,0,0.98772625661015
1.4,0,0.987853491525285
1.6,0,0.987980764576185
1.8,0,0.988108076257539
2,0,0.98823542706429
2.2,0,0.988362817491632
2.4,0,0.988490248035018
2.6,0,0.98861771919015
2.8,0,0.988745231452988
3,0,0.988872785319744
3.2,0,0.989000381286296
3.4,0,0.989128019839531
3.6,0,0.989255701459246
3.8,0,0.989383426625282
4,0,0.989511195817727
4.2,0,0.989639009516916
4.4,0,0.98976686820343
4.6,0,0.989894772358098
4.8,0,0.990022722461996
5,0,0.990150718996447
5.2,0,0.990278762443022
5.4,0,0.990406853283543
5.6,0,0.990534992000075
5.8,0,0.990663179074935
6,0,0.990791414990689
6.2,0,0.99091970023015
6.4,0,0.991048035276381
6.6,0,0.991176420612695
6.8,0,0.991304856722654
7,0,0.991433344090069
7.2,0,0.991561883199004
7.4,0,0.991690474533771
7.6,0,0.991819118578933
7.8,0,0.991947815819304
8,0,0.99207656673995
8.2,0,0.992205371826188
8.4,0,0.992334231563585
8.6,0,0.992463146437962
8.8,0,0.992592117096755
9,0,0.992721145475789
9.2,0,0.992850234128816
9.4,0,0.992979385614785
9.6,0,0.993108602493976
9.8,0,0.993237887328001
10,0,0.993367242679812
10.2,0,0.993496671113696
10.4,0,0.993626175195279
10.6,0,0.993755757491529
10.8,0,0.993885420570757
11,0,0.994015167002621
11.2,0,0.994144999358123
11.4,0,0.994274920209618
11.6,0,0.994404932130811
11.8,0,0.994535037696761
12,0,0.994665239483884
12.2,0,0.994795540069956
12.4,0,0.994925942034113
12.6,0,0.995056447956855
12.8,0,0.995187060420049
13,0,0.995317782006933
13.2,0,0.995448615302114
13.4,0,0.995579562891577
13.6,0,0.995710627362683
13.8,0,0.995841811304175
14,0,0.995973117306179
14.2,0,0.996104547960208
14.4,0,0.996236106522223
14.6,0,0.996367799203653
14.8,0,0.996499633041429
15,0,0.996631615076268
15.2,0,0.996763752352657
15.4,0,0.996896051918856
15.6,0,0.997028520826915
15.8,0,0.99716116613268
16,0,0.997293994895813
16.2,0,0.997427014179797
16.4,0,0.997560231051954
16.6,0,0.997693652583455
16.8,0,0.997827285849338
17,0,0.99796113792852
17.2,0,0.998095215903815
17.4,0,0.998229526861944
17.6,0,0.998364077893559
17.8,0,0.998498876093253
18,0,0.99863392855958
18.2,0,0.998769242395074
18.4,0,0.998904824706264
18.6,0,0.999040682603696
18.8,0,0.999176823201949
19,0,0.999313253619658
19.2,0,0.999449980979531
19.4,0,0.999587012408373
19.6,0,0.999724355037104
19.8,0,0.999862015995172
20,0,1
20.2,0,1.00013830559689
20.4,0,1.00027693035827
20.6,0,1.00041587185544
20.8,0,1.00055512765858
21,0,1.00069469533676
21.2,0,1.0008345724579
21.4,0,1.0009747565888
21.6,0,1.00111524529508
21.8,0,1.00125603614123
22,0,1.00139712669056
22.2,0,1.00153851450521
22.4,0,1.00168019714615
22.6,0,1.00182217217316
22.8,0,1.00196443714481
23,0,1.00210698961848
23.2,0,1.00224982715036
23.4,0,1.00239294729538
23.6,0,1.0025363476073
23.8,0,1.0026800256386
24,0,1.00282397894055
24.2,0,1.00296820506319
24.4,0,1.00311270155527
24.6,0,1.00325746596431
24.8,0,1.00340249583656
25,0,1.00354778871699
25.2,0,1.00369334214932
25.4,0,1.00383915368128
25.6,0,1.00398522116432
25.8,0,1.0041315429132
26,0,1.00427811728083
26.2,0,1.00442494261926
26.4,0,1.00457201727972
26.6,0,1.00471933961261
26.8,0,1.00486690796747
27,0,1.005014720693
27.2,0,1.00516277613703
27.4,0,1.00531107264656
27.6,0,1.0054596085677
27.8,0,1.00560838224571
28,0,1.00575739202499
28.2,0,1.00590663624904
28.4,0,1.00605611326051
28.6,0,1.00620582140114
28.8,0,1.0063557590118
29,0,1.00650592443248
29.2,0,1.00665631600227
29.4,0,1.00680693205934
29.6,0,1.006957770941
29.8,0,1.00710883098361
30,0,1.00726011052266
30.2,0,1.00741160789271
30.4,0,1.00756332142741
30.6,0,1.00771524945947
30.8,0,1.0078673903207
31,0,1.00801974226043
31.2,0,1.00817230187612
31.4,0,1.00832506422829
31.6,0,1.00847802431622
31.8,0,1.00863117713623
32,0,1.00878451768165
32.2,0,1.00893804094284
32.4,0,1.00909174190714
32.6,0,1.0092456155589
32.8,0,1.00939965687945
33,0,1.00955386084711
33.2,0,1.00970822243714
33.4,0,1.00986273662179
33.6,0,1.01001739837024
33.8,0,1.01017220264864
34,0,1.01032714442005
34.2,0,1.01048221864447
34.4,0,1.01063742027885
34.6,0,1.01079274427701
34.8,0,1.01094818558973
35,0,1.01110373916466
