"value","lag","rr"
0,0,0.97377414487071
0.2,0,0.975355756585035
0.4,0,0.976799329671329
0.6,0,0.978115845398896
0.8,0,0.979316400207748
1,0,0.980412191611371
1.2,0,0.981414505342984
1.4,0,0.982334703772559
1.6,0,0.983184215617865
1.8,0,0.983974526969225
2,0,0.984717173644549
2.2,0,0.985422166511089
2.4,0,0.986092268732354
2.6,0,0.98672814339004
2.8,0,0.987330458855095
3,0,0.987899888766565
3.2,0,0.988437111794629
3.4,0,0.988942811407673
3.6,0,0.989417675643527
3.8,0,0.98986239688494
4,0,0.990277671639413
4.2,0,0.990664200323458
4.4,0,0.991022687051384
4.6,0,0.991353839428691
4.8,0,0.991658368350137
5,0,0.991936987802568
5.2,0,0.992190414672569
5.4,0,0.992419368559005
5.6,0,0.992624571590523
5.8,0,0.992806748248048
6,0,0.992966625192363
6.2,0,0.99310493109679
6.4,0,0.993222396485043
6.6,0,0.993319753574279
6.8,0,0.993397736123408
7,0,0.993457079286681
7.2,0,0.993498519472596
7.4,0,0.993522794208158
7.6,0,0.993530681465986
7.8,0,0.993523600783792
8,0,0.993503492650349
8.2,0,0.99347231300867
8.4,0,0.993432017973892
8.6,0,0.993384563634583
8.8,0,0.993331905892567
9,0,0.993276000341244
9.2,0,0.993218802182413
9.4,0,0.993162266181594
9.6,0,0.993108346661818
9.8,0,0.993058997535887
10,0,0.993016172377082
10.2,0,0.992981824528309
10.4,0,0.992957907249671
10.6,0,0.992946373904484
10.8,0,0.992949178183722
11,0,0.992968274368932
11.2,0,0.993005617633647
11.4,0,0.993063164383347
11.6,0,0.99314287263403
11.8,0,0.993246702429496
12,0,0.993376616297434
12.2,0,0.993534579744467
12.4,0,0.993722561790293
12.6,0,0.993942535541128
12.8,0,0.994196478802662
13,0,0.99448636571289
13.2,0,0.994812459996344
13.4,0,0.995171290879942
13.6,0,0.995558893938397
13.8,0,0.995971301260023
14,0,0.996404540374667
14.2,0,0.996854633340199
14.4,0,0.997317595987797
14.6,0,0.997789437326365
14.8,0,0.998266159106497
15,0,0.998743755544452
15.2,0,0.999218213206641
15.4,0,0.999685511055172
15.6,0,1.00014162065497
15.8,0,1.00058250654302
16,0,1.00100412676016
16.2,0,1.00140243354594
16.4,0,1.00177337419686
16.6,0,1.00211289208829
16.8,0,1.00241692786019
17,0,1.00268142076683
17.2,0,1.00290231019019
17.4,0,1.00307553731699
17.6,0,1.00319704697883
17.8,0,1.00326278965473
18,0,1.00326872363539
18.2,0,1.00321081734794
18.4,0,1.00308505183992
18.6,0,1.0028884524733
18.8,0,1.00262480639166
19,0,1.00230062691848
19.2,0,1.00192243827212
19.4,0,1.00149676437924
19.6,0,1.00103012558563
19.8,0,1.00052903578986
20,0,1
20.2,0,0.999449512312925
20.4,0,0.998884054315513
20.6,0,0.998310093906537
20.8,0,0.997734084537976
21,0,0.997162464874158
21.2,0,0.996601658867135
21.4,0,0.996058076246606
21.6,0,0.995538113422806
21.8,0,0.995048154800864
22,0,0.994594574505351
22.2,0,0.99418373851403
22.4,0,0.993822007200111
22.6,0,0.993515738282819
22.8,0,0.993271290186492
23,0,0.99309502580905
23.2,0,0.99299331670131
23.4,0,0.992972547659309
23.6,0,0.993039121732629
23.8,0,0.993199465652561
24,0,0.993460053604432
24.2,0,0.993827880055833
24.4,0,0.994310511518887
24.6,0,0.994915593832567
24.8,0,0.995650834489398
25,0,0.996524012277559
25.2,0,0.997542987558489
25.4,0,0.99871571319737
25.6,0,1.00005024616621
25.8,0,1.0015547598417
26,0,1.00323755702269
26.2,0,1.005107083695
26.4,0,1.00717194357428
26.6,0,1.00944091346082
26.8,0,1.01192295944384
27,0,1.01462725399638
27.2,0,1.0175631940058
27.4,0,1.02074041978928
27.6,0,1.02416883514821
27.8,0,1.02785862852005
28,0,1.03182029529171
28.2,0,1.03606466134374
28.4,0,1.04060290790093
28.6,0,1.04544659777101
28.8,0,1.05060770306024
29,0,1.05609863446206
