"value","lag","rr"
0,0,1.10972865386048
0.2,0,1.10985830958898
0.4,0,1.10998706969927
0.6,0,1.11011390808785
0.8,0,1.11023779818978
1,0,1.11035771300119
1.2,0,1.1104726251113
1.4,0,1.11058150674391
1.6,0,1.11068332980846
1.8,0,1.11077706596049
2,0,1.11086168667175
2.2,0,1.11093616330973
2.4,0,1.11099946722676
2.6,0,1.11105056985857
2.8,0,1.11108844283239
3,0,1.1111120580846
3.2,0,1.11112038798772
3.4,0,1.11111240548704
3.6,0,1.11108708424659
3.8,0,1.1110433988046
4,0,1.11098032473837
4.2,0,1.11089683883843
4.4,0,1.11079181179684
4.6,0,1.11066353561932
4.8,0,1.1105101095458
5,0,1.11032963535179
5.2,0,1.11012021794034
5.4,0,1.10987996582155
5.6,0,1.10960699162407
5.8,0,1.10929941263839
6,0,1.10895535139166
6.2,0,1.10857293625394
6.4,0,1.10815030207544
6.6,0,1.1076855908546
6.8,0,1.10717695243661
7,0,1.10662254524195
7.2,0,1.10602053702468
7.4,0,1.10536910566003
7.6,0,1.10466643996066
7.8,0,1.10391074052134
8,0,1.10310022059127
8.2,0,1.10223310697371
8.4,0,1.10130764095196
8.6,0,1.1003220792414
8.8,0,1.09927469496664
9,0,1.098163778663
9.2,0,1.09698763930182
9.4,0,1.09574460533833
9.6,0,1.09443302578161
9.8,0,1.09305141064091
10,0,1.09160042299498
10.2,0,1.09008240050119
10.4,0,1.08849972616729
10.6,0,1.08685478254838
10.8,0,1.08514995043941
11,0,1.08338760761602
11.2,0,1.08157012762393
11.4,0,1.07969987861723
11.6,0,1.07777922224566
11.8,0,1.075810512591
12,0,1.07379609515264
12.2,0,1.07173830588216
12.4,0,1.06963947026713
12.6,0,1.06750190246359
12.8,0,1.06532790447749
13,0,1.06311976539441
13.2,0,1.06087976065765
13.4,0,1.05861015139409
13.6,0,1.05631318378767
13.8,0,1.05399108849998
14,0,1.0516460801375
14.2,0,1.04928035676517
14.4,0,1.04689609946562
14.6,0,1.04449547194373
14.8,0,1.04208062017576
15,0,1.03965367210273
