"value","fit","lo","hi"
0,1.51606025714829,1.27784136663854,1.79868860353986
0.2,1.51181594933513,1.2863779495467,1.77676200487538
0.4,1.50758876846455,1.29490179173221,1.75520947558507
0.6,1.50338936256633,1.30338034321999,1.73409058010946
0.8,1.49922857396422,1.31177792026158,1.71346558153881
1,1.49511712507861,1.32005585907667,1.69339441382949
1.2,1.49106562161828,1.32817196424675,1.67393737243415
1.4,1.48708455653059,1.33607982606068,1.65515595336245
1.6,1.48318431469625,1.34372798865135,1.63711385781945
1.8,1.47937517835546,1.35105896753755,1.61987816292216
2,1.47566733325338,1.35800815783606,1.60352061647483
2.2,1.47207087549396,1.36450276700808,1.58811892131893
2.4,1.46859581909251,1.37046108691216,1.57375769400028
2.6,1.46525210421871,1.37579273758092,1.56052846498696
2.8,1.46204960612362,1.38040099483691,1.5485276081091
3,1.45899814474553,1.38418885560532,1.53785054528561
3.2,1.45610749499178,1.3870706758974,1.52858039162243
3.4,1.4533873976952,1.38899014093687,1.52077028160507
3.6,1.4508475712464,1.38994207310135,1.51442187104591
3.8,1.4484977239049,1.38999085083951,1.50946724209765
4,1.4463475667949,1.38927585101124,1.5057637995009
4.2,1.44440682759362,1.38799872822085,1.50310734525912
4.4,1.44268526492321,1.38639690098174,1.50125896282133
4.6,1.44119268345954,1.38471425028253,1.49997470628582
4.8,1.43993890752749,1.38317851483357,1.49902853115163
5,1.43892236317925,1.38196347201153,1.49822886725338
5.2,1.43811463666568,1.38114509637515,1.49743405933238
5.4,1.43748360851283,1.38075190406516,1.49654627935645
5.6,1.43699728868781,1.38078243219644,1.49550078241605
5.8,1.43662378095764,1.38121281375378,1.4942577041433
6,1.43633125436967,1.38200232619331,1.49279594771866
6.2,1.43608792180868,1.38309733058335,1.49110874091193
6.4,1.4358620256018,1.38443403352816,1.48920042893714
6.6,1.4356218301528,1.38594044687669,1.48708412677896
6.8,1.43533562159472,1.3875378623162,1.48477991308984
7,1.43497171445176,1.38914212475735,1.48231328139756
7.2,1.43449846529952,1.39066498395898,1.47971356917935
7.4,1.43388429340644,1.39201581816604,1.47701207130425
7.6,1.43309770832866,1.39310402943906,1.474239538625
7.8,1.43210734441563,1.3938423569744,1.47142281597835
8,1.43088200216458,1.39415117187059,1.46858055670635
8.2,1.42939069633887,1.39396345206203,1.46571831546785
8.4,1.4276027107374,1.39322963492507,1.46282382215792
8.6,1.42548765947132,1.39192112425301,1.45986366030297
8.8,1.42301555456855,1.39003121786564,1.45678258338207
9,1.42015687968812,1.38757280523358,1.45350611897152
9.2,1.41688266968376,1.38457313343544,1.44994616114568
9.4,1.41316459571085,1.38106670179538,1.44600848892706
9.6,1.40898047245277,1.37709048932121,1.44160894810317
9.8,1.40433653795847,1.37268657696696,1.43671625040787
10,1.39924826513648,1.36788480807177,1.43133083716851
10.2,1.39373140144535,1.36270050433471,1.42546892233168
10.4,1.3878019233364,1.35713815628416,1.41915852081677
10.6,1.38147599563733,1.35119469102494,1.41243592740473
10.8,1.37476993205002,1.34486244578803,1.40534251066945
11,1.36770015685045,1.33813198359046,1.39792168634187
11.2,1.36028316786942,1.33099482027142,1.39021600130008
11.4,1.35253550082347,1.32344602286425,1.38226436846185
11.6,1.34447369505679,1.31548652160002,1.37409961031076
11.8,1.33611426074555,1.30712489715727,1.36574654927779
12,1.32747364760833,1.29837840592864,1.35722088186932
12.2,1.31856821515718,1.28927310631671,1.34852897303491
12.4,1.30941420451686,1.27984311752834,1.33966853867349
12.6,1.30002771183127,1.27012921009186,1.33063001630126
12.8,1.29042466326958,1.26017702695646,1.32139832416731
13,1.28062079163721,1.25003523798854,1.31195470506291
13.2,1.27063161459045,1.23975385875476,1.30227842292694
13.4,1.26047241444748,1.22938286100899,1.29234818377011
13.6,1.25015821958263,1.21897110704896,1.28214324765554
13.8,1.2397037873857,1.20856557302007,1.27164426553868
14,1.22912358876299,1.19821078824159,1.2608339127631
14.2,1.21843301387797,1.18794770553777,1.24970064118748
14.4,1.20766182587844,1.17780533657501,1.2382751549803
14.6,1.19684863623519,1.16780299823326,1.22661669838589
14.8,1.18603096698999,1.15795653763273,1.21478605538593
15,1.1752450604775,1.14827922328973,1.20284415511738
15.2,1.16452588299863,1.13878230305415,1.19085142835176
15.4,1.1539071391801,1.12947540819064,1.17886735399029
15.6,1.14342129636675,1.12036685956533,1.16695013764711
15.8,1.13309961840868,1.11146391914657,1.15515647707552
16,1.1229722082294,1.10277302544055,1.14354137375806
16.2,1.1130680585915,1.09430005366241,1.13215794782266
16.4,1.10341511051396,1.08605064953958,1.12105720541365
16.6,1.09404031883784,1.07803069807724,1.11028769531111
16.8,1.08496972448581,1.07024700095439,1.09989497938427
17,1.07622853301333,1.06270823808402,1.08992083975963
17.2,1.06784119910733,1.05542626134771,1.08040217329339
17.4,1.05983151674894,1.04841768717078,1.07136960549139
17.6,1.05222271482213,1.04170560674552,1.06284600410923
17.8,1.04503755801872,1.03532105144642,1.05484525417887
18,1.03829845296232,1.02930374041624,1.04737176704321
18.2,1.03202755954944,1.02370173104833,1.04042110252062
18.4,1.02624690758553,1.01856992687599,1.03398174984316
18.6,1.02097851887709,1.01396781095012,1.0280376997685
18.8,1.0162444534118,1.00995670060882,1.02257135228439
19,1.0120636713399,1.0065846674495,1.01757249833868
19.2,1.00845111707602,1.00387724785942,1.0130458257724
19.4,1.00542204917166,1.00185244051604,1.00900437637289
19.6,1.00299245867277,1.00052403067741,1.00546697661358
19.8,1.0011791787537,0.999903254964142,1.00245673068229
20,1,1,1
20.2,0.999473792026071,0.998125740925138,1.00082366378115
20.4,0.999620632191758,0.996865100147241,1.00238378107114
20.6,1.00046194226794,0.996251194635009,1.00469048701442
20.8,1.00202063399556,0.996319024744083,1.00775487169962
21,1.00432126458709,0.99710548490604,1.01158926289215
21.2,1.00739020333529,0.99864944731604,1.01620746349319
21.4,1.01125581062273,1.00099190144806,1.02162496323782
21.6,1.01594863076932,1.00417613703854,1.0278591397382
21.8,1.02150160031486,1.00824796106529,1.0349294615417
22,1.02795027351322,1.01325594060192,1.04285770502188
22.2,1.03533306701552,1.01925166339515,1.05166819751384
22.4,1.04369152594503,1.02629000650414,1.06138810124434
22.6,1.05307061382033,1.03442939999884,1.07204775666002
22.8,1.06351902906834,1.04373206682921,1.08368111044686
23,1.07508955119094,1.05426421032517,1.0963262640998
23.2,1.08783942001171,1.06609610536514,1.11002619536453
23.4,1.10183070684427,1.07930196945021,1.12482969632991
23.6,1.11709855336193,1.09392017612735,1.14076804245546
23.8,1.13359187159652,1.10988110680999,1.15780917745607
24,1.15124235076325,1.12709330366573,1.1759088141863
24.2,1.16997822148422,1.14546061730097,1.19502060400189
24.4,1.18972330295229,1.16488133073555,1.21509504894711
24.6,1.21039609500966,1.18524759828018,1.23607819070079
24.8,1.23190891974823,1.2064452622693,1.25791002212622
25,1.25416711940753,1.22835407823959,1.28052260440835
25.2,1.27706831942901,1.25084832130414,1.30383793519333
25.4,1.30050176750198,1.27379766945106,1.32776569453503
25.6,1.32434776127494,1.29706818417289,1.35220107485125
25.8,1.34847717906684,1.32052316630198,1.37702294731892
26,1.37275112934583,1.3440236815688,1.40209260369627
26.2,1.39702073588962,1.36742862959704,1.42725323593722
26.4,1.42112707633824,1.39059434504184,1.4523302027673
26.6,1.44490129222453,1.41337382620566,1.47713202661809
26.8,1.46816488844816,1.43561574767371,1.50145200285299
27,1.4907302394702,1.45716341701638,1.52507029816952
27.2,1.51240131817655,1.47785379358613,1.54775645408854
27.4,1.53297466132418,1.49751662307635,1.56927227120482
27.6,1.55224058269136,1.51597367501944,1.58937511004148
27.8,1.5699846414608,1.53303801268995,1.60782169393036
28,1.58598936895663,1.54851317917851,1.6243725350648
28.2,1.60006882116139,1.56222113080748,1.63883344167126
28.4,1.61223849038353,1.57415226854214,1.65124619887087
28.6,1.62259825263072,1.58436534179936,1.6617537760894
28.8,1.63125824262718,1.59292525280685,1.6705136976454
29,1.63833734602468,1.59990504600549,1.67769285188565
