"value","lag","rr"
0,0,0.99647786106462
0.2,0,0.996526253748444
0.4,0,0.996574565725344
0.6,0,0.996622791341322
0.8,0,0.99667092494131
1,0,0.996718960869174
1.2,0,0.99676689346772
1.4,0,0.996814717078699
1.6,0,0.996862426042815
1.8,0,0.996910014699729
2,0,0.996957477388067
2.2,0,0.997004808445426
2.4,0,0.997052002208381
2.6,0,0.997099053012497
2.8,0,0.997145955192329
3,0,0.997192703081438
3.2,0,0.997239291012395
3.4,0,0.997285713316791
3.6,0,0.997331964325247
3.8,0,0.997378038367423
4,0,0.997423929772027
4.2,0,0.997469632866828
4.4,0,0.997515141978663
4.6,0,0.99756045143345
4.8,0,0.997605555556198
5,0,0.99765044867102
5.2,0,0.997695125101144
5.4,0,0.997739579168924
5.6,0,0.997783805195855
5.8,0,0.997827797502583
6,0,0.997871550408921
6.2,0,0.997915058233858
6.4,0,0.997958315295579
6.6,0,0.998001315911473
6.8,0,0.998044054398152
7,0,0.998086525071464
7.2,0,0.998128722246505
7.4,0,0.99817064023764
7.6,0,0.998212273358514
7.8,0,0.998253615922074
8,0,0.998294662240575
8.2,0,0.998335406625607
8.4,0,0.998375843388109
8.6,0,0.998415966838381
8.8,0,0.998455771286109
9,0,0.998495251040379
9.2,0,0.998534400409697
9.4,0,0.998573213702005
9.6,0,0.998611685224703
9.8,0,0.998649809284667
10,0,0.998687580188266
10.2,0,0.998724992241388
10.4,0,0.998762039749455
10.6,0,0.998798717017444
10.8,0,0.998835018349911
11,0,0.998870938051009
11.2,0,0.998906470424511
11.4,0,0.998941609773832
11.6,0,0.998976350402051
11.8,0,0.999010686611932
12,0,0.999044612705949
12.2,0,0.999078122986308
12.4,0,0.999111211754972
12.6,0,0.999143873313681
12.8,0,0.99917610196398
13,0,0.999207892007242
13.2,0,0.999239237744693
13.4,0,0.999270133477436
13.6,0,0.999300573506478
13.8,0,0.999330552132756
14,0,0.999360063657159
14.2,0,0.999389102380561
14.4,0,0.999417662603843
14.6,0,0.999445738627919
14.8,0,0.999473324753768
15,0,0.999500415282459
15.2,0,0.999527004515178
15.4,0,0.999553086753259
15.6,0,0.99957865629821
15.8,0,0.999603707451744
16,0,0.999628234515806
16.2,0,0.999652231792605
16.4,0,0.999675693584644
16.6,0,0.999698614194748
16.8,0,0.999720987926095
17,0,0.999742809082249
17.2,0,0.99976407196719
17.4,0,0.999784770885345
17.6,0,0.999804900141619
17.8,0,0.999824454041432
18,0,0.999843426890745
18.2,0,0.999861812996096
18.4,0,0.999879606664635
18.6,0,0.999896802204153
18.8,0,0.999913393923121
19,0,0.999929376130718
19.2,0,0.999944743136873
19.4,0,0.999959489252952
19.6,0,0.999973611103264
19.8,0,0.999987112806938
20,0,1
20.2,0,1.00001227831991
20.4,0,1.00002395340551
20.6,0,1.00003503089704
20.8,0,1.00004551643602
21,0,1.00005541566532
21.2,0,1.00006473422902
21.4,0,1.00007347777247
21.6,0,1.00008165194219
21.8,0,1.00008926238587
22,0,1.00009631475234
22.2,0,1.00010281469154
22.4,0,1.00010876785444
22.6,0,1.00011417989309
22.8,0,1.00011905646053
23,0,1.00012340321076
23.2,0,1.00012722579876
