"value","lag","rr"
0,0,1.00441922004711
0.2,0,1.00199987429942
0.4,0,0.9996324924548
0.6,0,0.997323373260814
0.8,0,0.995078763363034
1,0,0.992904861275434
1.2,0,0.99080782174136
1.4,0,0.98879376048123
1.6,0,0.986868759323978
1.8,0,0.985038871720153
2,0,0.983310128635525
2.2,0,0.981688544825105
2.4,0,0.980180125488544
2.6,0,0.97879087330909
2.8,0,0.97752679587947
3,0,0.976393913519426
3.2,0,0.975398267490971
3.4,0,0.974545086837786
3.6,0,0.973830947435022
3.8,0,0.973247363788073
4,0,0.972785858338347
4.2,0,0.972438017252607
4.4,0,0.972195480331215
4.6,0,0.972049931662717
4.8,0,0.971993091011945
5,0,0.972016705930975
5.2,0,0.972112544584267
5.4,0,0.972272389281079
5.6,0,0.972488030709923
5.8,0,0.972751262871225
6,0,0.973053878705685
6.2,0,0.973387666416924
6.4,0,0.973744406487971
6.6,0,0.974115869391927
6.8,0,0.974493813997764
7,0,0.974869986672691
7.2,0,0.975236121082802
7.4,0,0.975583938693841
7.6,0,0.975905149973925
7.8,0,0.976191628069799
8,0,0.976439883932058
8.2,0,0.976651495154926
8.4,0,0.976828301232153
8.6,0,0.976972146863843
8.8,0,0.977084881313351
9,0,0.977168357798546
9.2,0,0.977224432917667
9.4,0,0.977254966110004
9.6,0,0.977261819151572
9.8,0,0.977246855685959
10,0,0.97721194079046
10.2,0,0.977158940577613
10.4,0,0.977089721832231
10.6,0,0.97700615168398
10.8,0,0.976910097315564
11,0,0.976803425706539
11.2,0,0.97668800341278
11.4,0,0.976565696381596
11.6,0,0.976438369802493
11.8,0,0.976307887993563
12,0,0.976176114323478
12.2,0,0.976044915969321
12.4,0,0.975916844718532
12.6,0,0.975795842919475
12.8,0,0.97568601975416
13,0,0.975591482860556
13.2,0,0.975516338889941
13.4,0,0.975464694237205
13.6,0,0.975440655944125
13.8,0,0.975448332775741
14,0,0.97549183647006
14.2,0,0.975575283161483
14.4,0,0.975702794978456
14.6,0,0.975878501816088
14.8,0,0.976106543284629
15,0,0.976391070834942
15.2,0,0.976736250062341
15.4,0,0.97714626319044
15.6,0,0.977625311736915
15.8,0,0.978177619363433
16,0,0.978807434912284
16.2,0,0.97951903563264
16.4,0,0.980316730599736
16.6,0,0.98120486433065
16.8,0,0.982184912659946
17,0,0.983246771770207
17.2,0,0.98437741796134
17.4,0,0.985563782953195
17.6,0,0.986792745549445
17.8,0,0.988051125045881
18,0,0.989325676394627
18.2,0,0.990603087137913
18.4,0,0.991869976126497
18.6,0,0.9931128940387
18.8,0,0.994318325716116
19,0,0.99547269433155
19.2,0,0.996562367403475
19.4,0,0.997573664669383
19.6,0,0.998492867827763
19.8,0,0.999306232155072
20,0,1
20.2,0,1.00056041615256
20.4,0,1.00097374508004
20.6,0,1.00122629001556
20.8,0,1.00130441387833
