"value","lag","rr"
0,0,0.998590840757418
0.2,0,0.999700136465775
0.4,0,1.0007823779838
0.6,0,1.00183569559866
0.8,0,1.00285821452089
1,0,1.0038480554295
1.2,0,1.00480333505164
1.4,0,1.00572216677702
1.6,0,1.00660266130694
1.8,0,1.00744292733797
2,0,1.00824107228027
2.2,0,1.00899520301036
2.4,0,1.00970342665819
2.6,0,1.01036385142848
2.8,0,1.01097458745597
3,0,1.01153374769435
3.2,0,1.01203944883868
3.4,0,1.01248981228076
3.6,0,1.01288296509725
3.8,0,1.01321704106995
4,0,1.01349018173787
4.2,0,1.01370053748038
4.4,0,1.0138462686311
4.6,0,1.01392601454308
4.8,0,1.01394169282688
5,0,1.0138966253527
5.2,0,1.01379414988755
5.4,0,1.01363761299164
5.6,0,1.0134303681833
5.8,0,1.01317577421238
6,0,1.01287719344276
6.2,0,1.01253799034474
6.4,0,1.0121615300979
6.6,0,1.0117511773046
6.8,0,1.01131029481465
7,0,1.01084224266112
7.2,0,1.01035037710736
7.4,0,1.00983804980528
7.6,0,1.00930860706467
7.8,0,1.00876538923338
8,0,1.00821173018812
8.2,0,1.00765095693552
8.4,0,1.00708638932319
8.6,0,1.00652133986025
8.8,0,1.005959113647
9,0,1.0054030084134
9.2,0,1.00485631466569
9.4,0,1.00432231594096
9.6,0,1.00380428916925
9.8,0,1.00330550514264
10,0,1.00282922909122
10.2,0,1.00237872136547
10.4,0,1.00195723822502
10.6,0,1.00156803273338
10.8,0,1.00121435575887
11,0,1.00089945708143
11.2,0,1.0006265866057
11.4,0,1.00039899568037
11.6,0,1.00021993852426
11.8,0,1.00009267375949
12,0,1.00002002142602
12.2,0,1.00000054182468
12.4,0,1.00003042578393
12.6,0,1.00010584563208
12.8,0,1.00022297912556
13,0,1.00037800777939
13.2,0,1.0005671153447
13.4,0,1.00078648643275
13.6,0,1.00103230528517
13.8,0,1.00130075469002
14,0,1.00158801504373
14.2,0,1.00189026355888
14.4,0,1.00220367361791
14.6,0,1.00252441427285
14.8,0,1.00284864989153
15,0,1.00317253995031
15.2,0,1.00349223897377
15.4,0,1.00380389662172
15.6,0,1.0041036579237
15.8,0,1.00438766366153
16,0,1.00465205089987
16.2,0,1.00489295366532
16.4,0,1.00510650377403
16.6,0,1.00528883180794
16.8,0,1.0054360682397
17,0,1.00554434470604
17.2,0,1.00560979542946
17.4,0,1.00562855878766
17.6,0,1.00559677903037
17.8,0,1.00551060814258
18,0,1.00536620785354
18.2,0,1.00515975179007
18.4,0,1.00488742777312
18.6,0,1.00454544025577
18.8,0,1.00413001290087
19,0,1.00363739129634
19.2,0,1.00306384580554
19.4,0,1.00240625390232
19.6,0,1.00166940644206
19.8,0,1.00086379004964
20,0,1
20.2,0,0.999088607003798
20.4,0,0.998140151654906
20.6,0,0.997165139990261
20.8,0,0.996174040157175
21,0,0.995177280182075
21.2,0,0.994185246833861
21.4,0,0.993208285574532
21.6,0,0.992256701589605
21.8,0,0.991340761890948
22,0,0.990470698485148
22.2,0,0.989656712601259
22.4,0,0.988908979972885
22.6,0,0.988237657170923
22.8,0,0.987652888984953
23,0,0.987164816853296
23.2,0,0.986783588344016
23.4,0,0.986519367691756
23.6,0,0.986382347398225
23.8,0,0.986382760907344
24,0,0.986530896369639
24.2,0,0.986837111514325
24.4,0,0.987311849651744
24.6,0,0.987965656833401
24.8,0,0.988809200201764
25,0,0.98985328756733
25.2,0,0.991108888256193
25.4,0,0.992587155277518
25.6,0,0.994299448866948
25.8,0,0.996257361469107
26,0,0.998472744230005
26.2,0,1.0009577350784
26.4,0,1.00372478848396
26.6,0,1.00678670698971
26.8,0,1.01015600716123
27,0,1.01383201430088
27.2,0,1.01780156856213
27.4,0,1.02205103163855
27.6,0,1.02656672275216
27.8,0,1.03133487746557
28,0,1.03634160850224
28.2,0,1.04157286855442
28.4,0,1.04701441507451
28.6,0,1.05265177706122
28.8,0,1.05847022386676
29,0,1.06445473606499
29.2,0,1.07058997843358
29.4,0,1.07686027511551
29.6,0,1.0832495870365
29.8,0,1.08974149166551
30,0,1.09631916521493
30.2,0,1.10296536738553
30.4,0,1.10966242876883
30.6,0,1.11639224102574
30.8,0,1.12313624996569
31,0,1.12987545165399
31.2,0,1.13659039167804
31.4,0,1.14326116770379
31.6,0,1.1498674354536
31.8,0,1.1563884182343
32,0,1.16280292014078
32.2,0,1.16908934305458
32.4,0,1.17522570754968
32.6,0,1.18118967780813
32.8,0,1.18695859063702
33,0,1.1925094886645
33.2,0,1.19781915777736
33.4,0,1.20286416884464
33.6,0,1.20762092375217
33.8,0,1.21206570575095
34,0,1.21617473409792
34.2,0,1.21992463020416
34.4,0,1.22330543304634
34.6,0,1.22632349630888
34.8,0,1.22898654584127
35,0,1.23130271241244
35.2,0,1.23328050520855
35.4,0,1.23492878544237
35.6,0,1.23625674016597
35.8,0,1.23727385637312
36,0,1.23798989547321
36.2,0,1.23841486821276
36.4,0,1.23855901011595
36.6,0,1.23843275750981
36.8,0,1.23804672419489
37,0,1.23741167881655
37.2,0,1.23653852298728
37.4,0,1.2354382702051
37.6,0,1.23412202560805
37.8,0,1.2326009666004
38,0,1.23088632438076
38.2,0,1.22898936639865
38.4,0,1.22692137976092
38.6,0,1.2246936556059
38.8,0,1.22231747445895
39,0,1.21980409257936
39.2,0,1.21716472930526
39.4,0,1.21441055539989
39.6,0,1.2115526823995
39.8,0,1.20860215296045
40,0,1.20556993220079
0,1,0.968880943278779
0.2,1,0.970795417054997
0.4,1,0.972679950717052
0.6,1,0.974532232372834
0.8,1,0.976349937036473
1,1,0.978130727393738
1.2,1,0.979872254622121
1.4,1,0.981572159265879
1.6,1,0.983228072166295
1.8,1,0.98483761544732
2,1,0.986398403556734
2.2,1,0.987908044362868
2.4,1,0.989364140306882
2.6,1,0.990764289610516
2.8,1,0.992106087539152
3,1,0.993387127719945
3.2,1,0.994605003514712
3.4,1,0.995757309447168
3.6,1,0.996841642684014
3.8,1,0.997855604569295
4,1,0.998796802211346
4.2,1,0.999662850121544
4.4,1,1.00045137190399
4.6,1,1.00116051879474
4.8,1,1.00179206528509
5,1,1.00234934811294
5.2,1,1.00283573451754
5.4,1,1.0032546140601
5.6,1,1.00360939624958
5.8,1,1.00390350827908
6,1,1.00414039287464
6.2,1,1.00432350625823
6.4,1,1.00445631622652
6.6,1,1.00454230034657
6.8,1,1.00458494426981
7,1,1.00458774016498
7.2,1,1.00455418527123
7.4,1,1.00448778057168
7.6,1,1.00439202958823
7.8,1,1.00427043729787
8,1,1.00412650917092
8.2,1,1.0039637503313
8.4,1,1.00378566483895
8.6,1,1.00359575509453
8.8,1,1.00339752136625
9,1,1.00319446143883
9.2,1,1.00299007038441
9.4,1,1.00278784045534
9.6,1,1.00259126109861
9.8,1,1.00240381909175
10,1,1.00222899880016
10.2,1,1.00207028255549
10.4,1,1.00193115115523
10.6,1,1.00181508448325
10.8,1,1.00172556225131
11,1,1.00166606486168
11.2,1,1.00164007439086
11.4,1,1.00165107569477
11.6,1,1.00170255763558
11.8,1,1.00179801443073
12,1,1.00194046543107
12.2,1,1.00212831374764
12.4,1,1.00235739006855
12.6,1,1.00262349878933
12.8,1,1.00292244425538
13,1,1.00325002929509
13.2,1,1.00360205392901
13.4,1,1.00397431425526
13.6,1,1.00436260151105
13.8,1,1.00476270131069
14,1,1.00517039306032
14.2,1,1.00558144954974
14.4,1,1.00599163672188
14.6,1,1.00639671362021
14.8,1,1.00679243251488
15,1,1.00717453920778
15.2,1,1.00753877351727
15.4,1,1.00788086994274
15.6,1,1.00819655850965
15.8,1,1.00848156579504
16,1,1.00873161613388
16.2,1,1.00894243300616
16.4,1,1.00910974060468
16.6,1,1.00922926558319
16.8,1,1.00929673898436
17,1,1.00930789834696
17.2,1,1.00925848999121
17.4,1,1.0091442714811
17.6,1,1.00896101426226
17.8,1,1.00870450647352
18,1,1.00837055593009
18.2,1,1.00795499327587
18.4,1,1.00745367530213
18.6,1,1.00686248842943
18.8,1,1.00617735234908
19,1,1.00539422382026
19.2,1,1.00450910061843
19.4,1,1.00351869065692
19.6,1,1.0024287952532
19.8,1,1.00125174908824
20,1,1
20.2,1,0.998685953734932
20.4,1,0.997321965542459
20.6,1,0.995920333297837
20.8,1,0.994493292144014
21,1,0.993053010641021
21.2,1,0.991611588409869
21.4,1,0.990181055256849
21.6,1,0.988773371763578
21.8,1,0.9874004313281
22,1,0.986074063642784
22.2,1,0.984806039595702
22.4,1,0.983608077583578
22.6,1,0.982491851226298
22.8,1,0.981468998475329
23,1,0.980551132111232
23.2,1,0.979749851628735
23.4,1,0.979076756511621
23.6,1,0.978543460903902
23.8,1,0.978161609688454
24,1,0.977942895989515
24.2,1,0.977899080121091
24.4,1,0.978042010009561
24.6,1,0.978383643125463
24.8,1,0.978936069966763
25,1,0.979711539143754
25.2,1,0.980722484124234
25.4,1,0.981981551706736
25.6,1,0.983501632299451
25.8,1,0.985295892093055
26,1,0.987377807227104
26.2,1,0.989761200061899
26.4,1,0.992460277681051
26.6,1,0.995489672764199
26.8,1,0.998863703823744
27,1,1.00258123590273
27.2,1,1.00662650393508
27.4,1,1.01098319213011
27.6,1,1.01563493820104
27.8,1,1.02056527828772
28,1,1.02575759477993
28.2,1,1.03119506701028
28.4,1,1.03686062481222
28.6,1,1.04273690496345
28.8,1,1.04880621055795
29,1,1.05505047337229
29.2,1,1.06145121931176
29.4,1,1.06798953704114
29.6,1,1.07464604992225
29.8,1,1.08140089139622
30,1,1.08823368396247
30.2,1,1.09512352191908
30.4,1,1.10204895803914
30.6,1,1.10898799436658
30.8,1,1.115918077321
31,1,1.12281609730484
31.2,1,1.12965839300795
31.4,1,1.13642076060322
31.6,1,1.14307846802311
31.8,1,1.14960627449996
32,1,1.15597845554294
32.2,1,1.16216883351161
32.4,1,1.168150813929
32.6,1,1.17389742765771
32.8,1,1.1793813790387
33,1,1.1845751000653
33.2,1,1.18945081063457
33.4,1,1.19398058488352
33.6,1,1.19813642357977
33.8,1,1.20189033249523
34,1,1.20521440664603
34.2,1,1.20808141264199
34.4,1,1.2104805301683
34.6,1,1.21242079826598
34.8,1,1.2139130090026
35,1,1.2149685248064
35.2,1,1.21559923406686
35.4,1,1.21581750698452
35.6,1,1.21563615184566
35.8,1,1.21506837188625
36,1,1.21412772289894
36.2,1,1.21282807172502
36.4,1,1.21118355576241
36.6,1,1.20920854360871
36.8,1,1.20691759694727
37,1,1.20432543377281
37.2,1,1.20144689304192
37.4,1,1.19829690082299
37.6,1,1.1948904380094
37.8,1,1.19124250964978
38,1,1.18736811593911
38.2,1,1.18328222490503
