"value","lag","rr","lo","hi"
0,0,1.06278118263391,1.01531628653334,1.09817135036155
0.2,0,1.06255728808929,1.01510081171244,1.0978123535706
0.4,0,1.06231778405976,1.01501447606701,1.09717653587212
0.6,0,1.06206198328959,1.01493990062446,1.09645124804501
0.8,0,1.06178920492701,1.01497950360893,1.09584105388207
1,0,1.06149877848754,1.01469550036625,1.09517704139068
1.2,0,1.06119004806093,1.01455192774908,1.09446526187388
1.4,0,1.06086237674653,1.01458996211511,1.09387545936894
1.6,0,1.06051515129811,1.01449611321487,1.09341839825087
1.8,0,1.06014778695465,1.01439975052097,1.09278024673848
2,0,1.05975973242885,1.01431911659967,1.09168041403689
2.2,0,1.05935047502042,1.01425343333076,1.09077192730306
2.4,0,1.05891954581542,1.01418306436193,1.09014076547808
2.6,0,1.05846652492833,1.01410753332255,1.0893605644968
2.8,0,1.05799104673703,1.01386399731574,1.08841113058883
3,0,1.05749280505568,1.01373863490121,1.08734752225213
3.2,0,1.05697155818474,1.0135138184663,1.0866265769422
3.4,0,1.05642713377156,1.01321485982626,1.08570282093767
3.6,0,1.05585943340949,1.01284340226071,1.08492062840601
3.8,0,1.05526843689855,1.01276553415509,1.08399263937044
4,0,1.0546542060858,1.01261607181265,1.08309452054725
4.2,0,1.05401688819965,1.01253635011414,1.08195394112266
4.4,0,1.05335671858917,1.01230891788095,1.08081336396323
4.6,0,1.05267402277703,1.01215104024895,1.07963701808298
4.8,0,1.05196921773414,1.01199010549051,1.07852751766355
5,0,1.05124281228411,1.01178057147358,1.07759779488185
5.2,0,1.05049540654817,1.01095181126953,1.07669842922352
5.4,0,1.04972769034497,1.00991346892914,1.07563100467805
5.6,0,1.04894044046591,1.00931000424858,1.074654828781
5.8,0,1.04813451675525,1.00916142859581,1.07363099723701
6,0,1.04731085693517,1.00858983672603,1.07254646446714
6.2,0,1.04647047012944,1.00799252513315,1.0716441944275
6.4,0,1.04561442905631,1.00745453108715,1.07064137036378
6.6,0,1.04474386088019,1.00680774145156,1.0696130136754
