"value","lag","rr"
0,0,1.00184456408194
0.2,0,1.00189181899363
0.4,0,1.00193889662896
0.6,0,1.00198575831883
0.8,0,1.002032365387
1,0,1.00207867915022
1.2,0,1.00212466091834
1.4,0,1.00217027199441
1.6,0,1.00221547367485
1.8,0,1.00226022724956
2,0,1.00230449400211
2.2,0,1.0023482352099
2.4,0,1.00239141214439
2.6,0,1.00243398607129
2.8,0,1.00247591825078
3,0,1.00251716993774
3.2,0,1.00255770238204
3.4,0,1.00259747682878
3.6,0,1.0026364545186
3.8,0,1.00267459668797
4,0,1.00271186456946
4.2,0,1.00274821939217
4.4,0,1.00278362238197
4.6,0,1.00281803476194
4.8,0,1.00285141775269
5,0,1.00288373257278
5.2,0,1.00291494043912
5.4,0,1.00294500256738
5.6,0,1.00297388017244
5.8,0,1.00300153446883
6,0,1.00302792667119
6.2,0,1.00305301799477
6.4,0,1.0030767696559
6.6,0,1.00309914287251
6.8,0,1.00312009886468
7,0,1.00313959885512
7.2,0,1.00315760406979
7.4,0,1.00317407573844
7.6,0,1.00318897509516
7.8,0,1.00320226337906
8,0,1.00321390183482
8.2,0,1.00322385171333
8.4,0,1.00323207427235
8.6,0,1.00323853077717
8.8,0,1.00324318250127
9,0,1.003245990727
9.2,0,1.00324691674633
9.4,0,1.00324592186151
9.6,0,1.00324296738584
9.8,0,1.00323801464441
10,0,1.00323102497486
10.2,0,1.00322195972816
10.4,0,1.0032107802694
10.6,0,1.00319744797861
10.8,0,1.00318192425156
11,0,1.00316417050061
11.2,0,1.00314414815556
11.4,0,1.00312181866453
11.6,0,1.00309714349481
11.8,0,1.00307008413377
12,0,1.0030406020898
12.2,0,1.00300865889317
12.4,0,1.00297421609702
12.6,0,1.00293723527833
12.8,0,1.0028976780388
13,0,1.00285550600595
13.2,0,1.00281068083401
13.4,0,1.00276316420501
13.6,0,1.00271291782976
13.8,0,1.00265990344891
14,0,1.00260408283401
14.2,0,1.00254542830012
14.4,0,1.00248399259622
14.6,0,1.0024198656096
14.8,0,1.00235313742671
15,0,1.00228389813088
15.2,0,1.0022122378
15.4,0,1.00213824650434
15.6,0,1.00206201430442
15.8,0,1.00198363124895
16,0,1.00190318737284
16.2,0,1.00182077269539
16.4,0,1.00173647721838
16.6,0,1.00165039092443
16.8,0,1.0015626037753
17,0,1.00147320571037
17.2,0,1.00138228664512
17.4,0,1.00128993646974
17.6,0,1.00119624504782
17.8,0,1.0011013022151
18,0,1.0010051977783
18.2,0,1.00090802151404
18.4,0,1.00080986316786
18.6,0,1.0007108124533
18.8,0,1.00061095905103
19,0,1.00051039260811
19.2,0,1.00040920273734
19.4,0,1.0003074790166
19.6,0,1.00020531098839
19.8,0,1.00010278815937
20,0,1
20.2,0,0.999897035944263
20.4,0,0.999793985389474
20.6,0,0.999690937696159
20.8,0,0.999587982188019
21,0,0.99948520815197
21.2,0,0.999382704838269
21.4,0,0.999280561460713
21.6,0,0.99917886719692
21.8,0,0.999077711188693
22,0,0.998977182542462
22.2,0,0.998877370329797
22.4,0,0.998778363588015
22.6,0,0.998680251320858
22.8,0,0.998583122499249
23,0,0.998487066062129
23.2,0,0.998392170917378
23.4,0,0.998298525942809
23.6,0,0.998206219987243
23.8,0,0.998115341871664
24,0,0.998025980390453
24.2,0,0.9979382243127
24.4,0,0.997852162383595
24.6,0,0.9977678833259
24.8,0,0.9976854758415
25,0,0.997605028613027
25.2,0,0.997526630305571
25.4,0,0.997450369568466
25.6,0,0.997376335037156
25.8,0,0.997304615335135
26,0,0.997235299075978
26.2,0,0.997168474865435
26.4,0,0.997104231303617
26.6,0,0.997042656987255
26.8,0,0.996983840512037
27,0,0.996927870475029
27.2,0,0.996874835477169
27.4,0,0.996824824125848
27.6,0,0.996777925037559
27.8,0,0.996734226840634
28,0,0.996693818178059
28.2,0,0.996656787710367
28.4,0,0.996623224118607
28.6,0,0.996593216107401
28.8,0,0.99656685240807
29,0,0.996544202857689
29.2,0,0.996525244819053
29.4,0,0.996509927473794
29.6,0,0.996498200040028
29.8,0,0.996490011777417
30,0,0.996485311985358
30.2,0,0.996484050001199
30.4,0,0.996486175198474
30.6,0,0.996491636985174
