"value","lag","rr"
0,0,1.00878030105437
0.2,0,1.00869213023355
0.4,0,1.00860396707338
0.6,0,1.0085158115688
0.8,0,1.00842766371478
1,0,1.00833952350625
1.2,0,1.00825139093818
1.4,0,1.00816326600552
1.6,0,1.00807514870323
1.8,0,1.00798703902626
2,0,1.00789893696957
2.2,0,1.00781084252813
2.4,0,1.00772275569691
2.6,0,1.00763467647085
2.8,0,1.00754660484494
3,0,1.00745854081413
3.2,0,1.00737048437341
3.4,0,1.00728243551773
3.6,0,1.00719439424207
3.8,0,1.00710636054142
4,0,1.00701833441057
4.2,0,1.00693031584011
4.4,0,1.00684230481592
4.6,0,1.00675430132367
4.8,0,1.00666630534903
5,0,1.00657831687765
5.2,0,1.00649033589522
5.4,0,1.00640236238742
5.6,0,1.00631439633994
5.8,0,1.00622643773846
6,0,1.00613848656867
6.2,0,1.00605054281629
6.4,0,1.00596260646701
6.6,0,1.00587467750655
6.8,0,1.00578675592061
7,0,1.00569884169492
7.2,0,1.0056109348152
7.4,0,1.00552303526718
7.6,0,1.00543514303659
7.8,0,1.00534725810917
8,0,1.00525938047067
8.2,0,1.00517151010683
8.4,0,1.00508364700341
8.6,0,1.00499579114616
8.8,0,1.00490794252085
9,0,1.00482010111324
9.2,0,1.00473226690911
9.4,0,1.00464443989423
9.6,0,1.00455662005631
9.8,0,1.00446880739526
10,0,1.00438100191578
10.2,0,1.00429320362257
10.4,0,1.00420541252033
10.6,0,1.00411762861376
10.8,0,1.00402985190757
11,0,1.00394208240644
11.2,0,1.00385432011507
11.4,0,1.00376656503816
11.6,0,1.00367881718039
11.8,0,1.00359107654645
12,0,1.00350334314104
12.2,0,1.00341561696883
12.4,0,1.00332789803451
12.6,0,1.00324018634276
12.8,0,1.00315248189827
13,0,1.0030647847057
13.2,0,1.00297709476975
13.4,0,1.00288941209507
13.6,0,1.00280173668635
13.8,0,1.00271406854825
14,0,1.00262640768544
14.2,0,1.0025387541026
14.4,0,1.00245110780439
14.6,0,1.00236346879547
14.8,0,1.0022758370805
15,0,1.00218821266416
15.2,0,1.00210059555248
15.4,0,1.0020129857543
15.6,0,1.00192538327882
15.8,0,1.0018377881352
16,0,1.00175020033262
16.2,0,1.00166261988025
16.4,0,1.00157504678727
16.6,0,1.00148748106283
16.8,0,1.00139992271611
17,0,1.00131237175625
17.2,0,1.00122482819241
17.4,0,1.00113729203375
17.6,0,1.00104976328941
17.8,0,1.00096224196855
18,0,1.00087472808029
18.2,0,1.00078722163377
18.4,0,1.00069972263815
18.6,0,1.00061223110253
18.8,0,1.00052474703606
19,0,1.00043727044786
19.2,0,1.00034980134705
19.4,0,1.00026233974274
19.6,0,1.00017488564406
19.8,0,1.00008743906011
20,0,1
20.2,0,0.999912568472839
20.4,0,0.999825144487726
20.6,0,0.999737728053305
20.8,0,0.999650319171816
21,0,0.999562917840753
21.2,0,0.9994755240575
21.4,0,0.99938813781944
21.6,0,0.999300759123959
21.8,0,0.999213387968442
22,0,0.999126024350276
22.2,0,0.999038668266848
22.4,0,0.998951319715545
22.6,0,0.998863978693757
22.8,0,0.998776645198873
23,0,0.998689319228284
23.2,0,0.998602000779378
23.4,0,0.99851468984955
23.6,0,0.998427386436191
23.8,0,0.998340090536693
24,0,0.998252802148452
24.2,0,0.998165521268861
24.4,0,0.998078247895316
24.6,0,0.997990982025213
24.8,0,0.997903723655948
25,0,0.99781647278492
25.2,0,0.997729229409527
25.4,0,0.997641993527168
25.6,0,0.997554765135242
25.8,0,0.99746754423115
26,0,0.997380330812293
26.2,0,0.997293124875964
26.4,0,0.99720592641901
26.6,0,0.997118735438169
26.8,0,0.99703155193018
27,0,0.996944375891782
27.2,0,0.996857207319716
27.4,0,0.996770046210724
27.6,0,0.996682892561548
27.8,0,0.996595746368932
28,0,0.996508607629619
28.2,0,0.996421476340357
28.4,0,0.99633435249789
28.6,0,0.996247236098967
28.8,0,0.996160127140335
29,0,0.996073025618745
29.2,0,0.995985931530946
29.4,0,0.995898844873689
29.6,0,0.995811765643728
29.8,0,0.995724693837814
30,0,0.995637629452703
30.2,0,0.99555057248515
30.4,0,0.99546352293191
30.6,0,0.995376480789741
30.8,0,0.9952894460554
31,0,0.995202418725648
31.2,0,0.995115398797243
31.4,0,0.995028386266947
31.6,0,0.994941381131624
31.8,0,0.9948543833926
32,0,0.994767393057285
32.2,0,0.994680410133525
32.4,0,0.994593434629163
32.6,0,0.99450646655204
32.8,0,0.994419505909991
33,0,0.994332552710852
33.2,0,0.994245606962453
33.4,0,0.994158668672624
33.6,0,0.994071737849188
33.8,0,0.993984814499969
34,0,0.993897898632787
34.2,0,0.993810990255458
34.4,0,0.993724089375796
34.6,0,0.993637196001611
34.8,0,0.993550310140713
35,0,0.993463431800906
35.2,0,0.993376560989992
35.4,0,0.993289697715771
35.6,0,0.993202841986038
35.8,0,0.993115993808588
36,0,0.993029153191211
36.2,0,0.992942320141695
36.4,0,0.992855494667825
36.6,0,0.992768676777383
36.8,0,0.992681866478146
37,0,0.992595063777893
37.2,0,0.992508268683757
37.4,0,0.992421481197566
37.6,0,0.992334701318527
37.8,0,0.99224792904583
38,0,0.992161164378661
38.2,0,0.99207440731621
38.4,0,0.991987657857664
38.6,0,0.991900916002213
38.8,0,0.991814181749045
39,0,0.991727455097349
39.2,0,0.991640736046313
39.4,0,0.991554024595128
39.6,0,0.991467320742981
39.8,0,0.991380624489063
40,0,0.991293935832562
0,1,0.99835703004466
0.2,1,0.998373462521417
0.4,1,0.998389895219049
0.6,1,0.998406328131263
0.8,1,0.998422761251769
1,1,0.998439194574273
1.2,1,0.998455628092483
1.4,1,0.998472061800105
1.6,1,0.998488495690845
1.8,1,0.998504929758409
2,1,0.998521363996503
2.2,1,0.998537798398831
2.4,1,0.998554232959099
2.6,1,0.99857066767101
2.8,1,0.998587102528268
3,1,0.998603537524577
3.2,1,0.998619972653638
3.4,1,0.998636407909156
3.6,1,0.998652843284832
3.8,1,0.998669278774367
4,1,0.998685714371257
4.2,1,0.998702150063372
4.4,1,0.998718585832413
4.6,1,0.998735021659759
4.8,1,0.998751457526794
5,1,0.998767893414897
5.2,1,0.998784329305447
5.4,1,0.998800765179821
5.6,1,0.998817201019396
5.8,1,0.998833636805546
6,1,0.998850072519645
6.2,1,0.998866508143067
6.4,1,0.998882943657182
6.6,1,0.998899379043361
6.8,1,0.998915814282973
7,1,0.998932249357385
7.2,1,0.998948684247963
7.4,1,0.998965118936074
7.6,1,0.998981553403081
7.8,1,0.998997987630347
8,1,0.999014421599233
8.2,1,0.999030855291101
8.4,1,0.999047288687308
8.6,1,0.999063721769214
8.8,1,0.999080154518174
9,1,0.999096586915544
9.2,1,0.999113018942679
9.4,1,0.999129450580931
9.6,1,0.999145881814542
9.8,1,0.999162312646105
