"value","lag","rr"
0,0,1.12839534137853
0.2,0,1.12858038677264
0.4,0,1.12875468422968
0.6,0,1.1289176064722
0.8,0,1.12906852619526
1,0,1.12920681613107
1.2,0,1.12933184911718
1.4,0,1.12944299816812
1.6,0,1.12953963655042
1.8,0,1.12962113786119
2,0,1.12968687611003
2.2,0,1.12973622580447
2.4,0,1.12976856235546
2.6,0,1.12978331083696
2.8,0,1.12977999858455
3,0,1.12975816638922
3.2,0,1.12971735597336
3.4,0,1.12965711006688
3.6,0,1.12957697248516
3.8,0,1.12947648820872
4,0,1.12935520346463
4.2,0,1.12921266580964
4.4,0,1.12904842421511
4.6,0,1.1288620291535
4.8,0,1.12865303268663
5,0,1.12842098855556
5.2,0,1.1281654522721
5.4,0,1.12788598121196
5.6,0,1.12758213470945
5.8,0,1.12725347415378
6,0,1.12689956308685
6.2,0,1.12651996730264
6.4,0,1.12611425494799
6.6,0,1.12568199662487
6.8,0,1.12522276549415
7,0,1.12473613738065
7.2,0,1.12422169087966
7.4,0,1.12367900746469
7.6,0,1.12310767159664
7.8,0,1.12250727083416
8,0,1.12187739547568
8.2,0,1.12121689809205
8.4,0,1.12052239596057
8.6,0,1.11979009597167
8.8,0,1.11901621868157
9,0,1.11819699966507
9.2,0,1.11732869099449
9.4,0,1.11640756284339
9.6,0,1.11542990521386
9.8,0,1.11439202978566
10,0,1.11329027188558
10.2,0,1.11212099257511
10.4,0,1.11088058085424
10.6,0,1.10956545597926
10.8,0,1.10817206989184
11,0,1.10669690975689
11.2,0,1.10513650060605
11.4,0,1.10348740808378
11.6,0,1.10174624129251
11.8,0,1.09990965573318
12,0,1.09797435633726
12.2,0,1.09593710058609
12.4,0,1.09379470171286
12.6,0,1.0915440319827
12.8,0,1.0891820260458
13,0,1.08670568435807
13.2,0,1.08411207666401
13.4,0,1.08139834553571
13.6,0,1.07856170996196
13.8,0,1.07560218097987
14,0,1.07253197798053
14.2,0,1.06936663295811
14.4,0,1.06612153393848
14.6,0,1.06281191254644
14.8,0,1.05945283393214
15,0,1.05605918884228
15.2,0,1.05264568779786
15.4,0,1.04922685733752
15.6,0,1.04581703828371
15.8,0,1.0424303859878
16,0,1.03908087251011
16.2,0,1.03578229069113
16.4,0,1.03254826007145
16.6,0,1.02939223461979
16.8,0,1.02632751223113
17,0,1.02336724596016
17.2,0,1.02052445695892
17.4,0,1.01781204909243
17.6,0,1.0152428252107
17.8,0,1.01282950506155
18,0,1.0105847448349
18.2,0,1.00852115833594
18.4,0,1.00665133979227
18.6,0,1.00498788830813
18.8,0,1.0035434339874
19,0,1.00233066575688
19.2,0,1.00136236093074
19.4,0,1.00064944759081
19.6,0,1.00018972254949
19.8,0,0.999975683146452
20,0,1
20.2,0,1.00025551696094
20.4,0,1.00073523428923
20.6,0,1.00143229251711
20.8,0,1.00233995696102
21,0,1.00345160284769
21.2,0,1.00476070102316
21.4,0,1.0062608042166
21.6,0,1.00794553383348
21.8,0,1.00980856725548
22,0,1.01184362562706
22.2,0,1.01404446211125
22.4,0,1.01640485059918
22.6,0,1.01891857486063
22.8,0,1.02157941812452
23,0,1.02438115308065
23.2,0,1.02731753229576
23.4,0,1.03038227903887
23.6,0,1.03356907851279
23.8,0,1.03687156949007
24,0,1.04028333635359
24.2,0,1.04379790154344
24.4,0,1.04740871841303
24.6,0,1.05110916449905
24.8,0,1.05489253521096
25,0,1.05875185736111
25.2,0,1.06267816203972
25.4,0,1.06666121263582
25.6,0,1.07069060474334
25.8,0,1.07475577604644
26,0,1.07884600217942
26.2,0,1.08295039364447
26.4,0,1.08705789381587
26.6,0,1.09115727806042
26.8,0,1.09523715400377
27,0,1.09928596297296
27.2,0,1.10329198264471
27.4,0,1.10724333092886
27.6,0,1.11112797111504
27.8,0,1.1149337183095
28,0,1.11864824718737
28.2,0,1.12225910108329
28.4,0,1.12575370244106
28.6,0,1.12911936463994
28.8,0,1.13234330521194
29,0,1.1354126604606
29.2,0,1.13831450148774
29.4,0,1.14103585162988
29.6,0,1.14356370530122
29.8,0,1.14588504823447
30,0,1.14798687910505
30.2,0,1.14985623251807
30.4,0,1.15148020333067
30.6,0,1.15284674313162
30.8,0,1.1539573429728
31,0,1.15482507070315
31.2,0,1.15546355631576
31.4,0,1.15588660344357
31.6,0,1.15610816243876
31.8,0,1.15614230500497
32,0,1.15600320043528
32.2,0,1.15570509350032
32.4,0,1.15526228402328
32.6,0,1.15468910817143
32.8,0,1.15399992148684
33,0,1.15320908367292
33.2,0,1.15233094514811
33.4,0,1.1513798353727
33.6,0,1.15037005295071
33.8,0,1.14931585750505
34,0,1.14823146332074
34.2,0,1.14713103474897
34.4,0,1.14602868336239
34.6,0,1.14493846685113
34.8,0,1.14387438964812
35,0,1.1428504052723
35.2,0,1.14188042037883
35.4,0,1.14097830050644
35.6,0,1.14015787751382
35.8,0,1.13943295869914
36,0,1.13881733759959
36.2,0,1.13832448527054
36.4,0,1.13795737667739
36.6,0,1.1377064175492
36.8,0,1.13756131443224
37,0,1.13751181062823
37.2,0,1.13754767712954
37.4,0,1.1376587044869
37.6,0,1.13783469560258
37.8,0,1.13806545944374
38,0,1.13834080567259
38.2,0,1.13865054019117
38.4,0,1.13898446160002
38.6,0,1.13933235857091
38.8,0,1.13968400813471
39,0,1.1400291748857
39.2,0,1.14035761110439
39.4,0,1.14065905780064
39.6,0,1.14092324667883
39.8,0,1.14113990302661
40,0,1.14129874952781
0,1,1.09900731715607
0.2,1,1.09915207565449
0.4,1,1.09929169723173
0.6,1,1.09942570499688
0.8,1,1.09955362190885
1,1,1.09967497080171
1.2,1,1.09978927441205
1.4,1,1.09989605540851
1.6,1,1.09999483642328
1.8,1,1.10008514008572
2,1,1.10016648905805
2.2,1,1.10023840607305
2.4,1,1.10030041346462
2.6,1,1.1003519549491
2.8,1,1.10039231122185
3,1,1.10042074293873
3.2,1,1.10043651105148
3.4,1,1.10043887689024
3.6,1,1.10042710225101
3.8,1,1.100400449488
4,1,1.10035818161094
4.2,1,1.10029956238725
4.4,1,1.10022385644914
4.6,1,1.10013032940551
4.8,1,1.10001824795879
5,1,1.09988688002649
5.2,1,1.09973549486762
5.4,1,1.09956336321392
5.6,1,1.09936975740572
5.8,1,1.09915395153264
6,1,1.09891522157886
6.2,1,1.09865284557313
6.4,1,1.09836610374329
6.6,1,1.09805427867546
6.8,1,1.09771665547761
7,1,1.09735252194776
7.2,1,1.09696116874644
7.4,1,1.09654188957366
7.6,1,1.09609398135003
7.8,1,1.0956167444023
8,1,1.09510948242717
8.2,1,1.09457114658766
8.4,1,1.09399961533204
8.6,1,1.09339257167281
8.8,1,1.09274770719314
9,1,1.09206272283098
9.2,1,1.09133532971101
9.4,1,1.09056325002382
9.6,1,1.08974421795188
9.8,1,1.08887598064154
10,1,1.08795629922046
10.2,1,1.08698294985968
10.4,1,1.08595372487951
10.6,1,1.08486643389851
10.8,1,1.08371890502434
11,1,1.08250898608582
11.2,1,1.08123454590487
11.4,1,1.07989347560728
11.6,1,1.0784836899711
11.8,1,1.07700312881142
12,1,1.07544975839992
12.2,1,1.07382157291813
12.4,1,1.07211659594251
12.6,1,1.07033288196
12.8,1,1.06846851791217
13,1,1.06652162476635
13.2,1,1.06449035911176
13.4,1,1.06237291477884
13.6,1,1.06016752447967
13.8,1,1.05787439122045
14,1,1.05550239772224
14.2,1,1.05306279624482
14.4,1,1.05056675445519
14.6,1,1.04802534885465
14.8,1,1.0454495595041
15,1,1.0428502659045
15.2,1,1.04023824401588
15.4,1,1.0376241643972
15.6,1,1.0350185914486
15.8,1,1.03243198373732
16,1,1.02987469538854
16.2,1,1.02735697852249
16.4,1,1.02488898671974
16.6,1,1.02248077949759
16.8,1,1.0201423277814
17,1,1.01788352035615
17.2,1,1.01571417128525
17.4,1,1.0136440282855
17.6,1,1.01168278204918
17.8,1,1.00984007650709
18,1,1.00812552002851
18.2,1,1.0065486975575
18.4,1,1.00511918368802
18.6,1,1.00384655668374
18.8,1,1.00274041345239
19,1,1.00181038548833
19.2,1,1.00106615580153
19.4,1,1.00051602006107
19.6,1,1.00015853215359
19.8,1,0.999988292682262
20,1,1
20.2,1,1.00018845345901
20.4,1,1.00054854407707
20.6,1,1.00107524555249
20.8,1,1.00176360561141
21,1,1.002608737673
21.2,1,1.00360581281869
21.4,1,1.00475005205351
21.6,1,1.00603671884818
21.8,1,1.0074611119522
22,1,1.0090185584689
22.2,1,1.01070440718463
22.4,1,1.01251402214517
22.6,1,1.01444277647339
22.8,1,1.01648604642303
23,1,1.01863920566447
23.2,1,1.02089761979891
23.4,1,1.02325664109858
23.6,1,1.02571160347075
23.8,1,1.0282578176447
24,1,1.03089056658091
24.2,1,1.03360510110278
24.4,1,1.03639663575164
24.6,1,1.03926034486628
24.8,1,1.04219135888911
25,1,1.04518456798749
25.2,1,1.04823278182551
25.4,1,1.05132751644672
25.6,1,1.05446017354101
25.8,1,1.05762205300963
26,1,1.06080435014617
26.2,1,1.06399815354387
26.4,1,1.06719444374491
26.6,1,1.07038409264728
26.8,1,1.07355786368556
27,1,1.07670641280162
27.2,1,1.07982029022125
27.4,1,1.08288994305243
27.6,1,1.08590571872041
27.8,1,1.08885786925385
28,1,1.09173655643569
28.2,1,1.09453185783089
28.4,1,1.09723377370208
28.6,1,1.09983223482242
28.8,1,1.10231711119321
29,1,1.10467822167171
29.2,1,1.10690534451252
29.4,1,1.10898822882304
29.6,1,1.11091660693131
29.8,1,1.11268020766107
30,1,1.11426877050617
30.2,1,1.1156720606928
30.4,1,1.11687988511464
30.6,1,1.11788272977899
30.8,1,1.11868196403677
31,1,1.11928824600787
31.2,1,1.11971265236675
31.4,1,1.1199663695244
31.6,1,1.12006067585748
31.8,1,1.12000692500414
32,1,1.1198165302544
32.2,1,1.11950095005841
32.4,1,1.11907167467144
32.6,1,1.11854021395098
32.8,1,1.11791808631707
33,1,1.11721680888434
33.2,1,1.11644788877062
33.4,1,1.11562281558484
33.6,1,1.11475305509425
33.8,1,1.11385004406933
34,1,1.11292518630271
34.2,1,1.11198984979763
34.4,1,1.11105536511999
34.6,1,1.11013302490773
34.8,1,1.10923408453095
35,1,1.10836976389595
35.2,1,1.10755125038708
35.4,1,1.10678970294069
35.6,1,1.10609625724656
35.8,1,1.10548203207362
36,1,1.10495813671808
36.2,1,1.10453541659812
36.4,1,1.10421612161175
36.6,1,1.10399220597419
36.8,1,1.10385504641883
37,1,1.10379604580308
37.2,1,1.10380662669794
37.4,1,1.10387822565155
37.6,1,1.10400228812245
37.8,1,1.10417026407933
38,1,1.1043736042653
38.2,1,1.10460375712523
38.4,1,1.10485216639592
38.6,1,1.10511026935899
38.8,1,1.10536949575716
39,1,1.1056212673748
39.2,1,1.10585699828366
39.4,1,1.10606809575493
39.6,1,1.10624596183854
39.8,1,1.10638199561028
40,1,1.10646759608703
0,2,1.07242647608887
0.2,2,1.07253195787945
0.4,2,1.07263716822658
0.6,2,1.07274175826505
0.8,2,1.07284537899443
1,2,1.07294768128162
1.2,2,1.07304831586461
1.4,2,1.07314693335732
1.6,2,1.07324318425556
1.8,2,1.07333671894424
2,2,1.07342718770555
2.2,2,1.07351424072845
2.4,2,1.0735975269477
2.6,2,1.07367651403184
2.8,2,1.07375029410491
3,2,1.07381791249924
3.2,2,1.07387841440295
3.4,2,1.07393084491893
3.6,2,1.07397424913235
3.8,2,1.07400767218662
4,2,1.07403015936781
4.2,2,1.07404075619762
4.4,2,1.07403850853473
4.6,2,1.07402246268465
4.8,2,1.07399166551803
5,2,1.07394516459738
5.2,2,1.07388200831219
5.4,2,1.07380124602245
5.6,2,1.07370192821051
5.8,2,1.07358310664135
6,2,1.07344383453107
6.2,2,1.07328316672364
6.4,2,1.07310015987597
6.6,2,1.07289387265102
6.8,2,1.07266336591917
7,2,1.07240770296759
7.2,2,1.07212594971758
7.4,2,1.07181717494999
7.6,2,1.07148045053838
7.8,2,1.07111485169005
8,2,1.07071945717394
8.2,2,1.07029331672107
8.4,2,1.06983538479987
8.6,2,1.06934460178091
8.8,2,1.06881991301479
9,2,1.06826026916843
9.2,2,1.06766462657117
9.4,2,1.06703194757053
9.6,2,1.06636120089744
9.8,2,1.06565136204082
10,2,1.06490141363126
10.2,2,1.06411034583365
10.4,2,1.06327715674852
10.6,2,1.06240085282189
10.8,2,1.0614804492634
11,2,1.06051497047245
11.2,2,1.05950345047218
11.4,2,1.05844493335091
11.6,2,1.05733847371083
11.8,2,1.0561831371237
12,2,1.05497800059317
12.2,2,1.05372215302345
12.4,2,1.05241469569402
12.6,2,1.05105474274004
12.8,2,1.0496414216381
13,2,1.04817387369699
13.2,2,1.04665125455305
13.4,2,1.04507273466979
13.6,2,1.04343749984139
13.8,2,1.04174599110767
14,2,1.04000421942582
14.2,2,1.03821972465076
14.4,2,1.0364000025792
14.6,2,1.03455250209315
14.8,2,1.03268462292223
15,2,1.03080371393733
15.2,2,1.02891707196955
15.4,2,1.02703194114841
15.6,2,1.02515551275273
15.8,2,1.02329492556789
16,2,1.02145726674295
16.2,2,1.01964957314129
16.4,2,1.01787883317872
16.6,2,1.01615198914314
16.8,2,1.01447593999057
17,2,1.01285754461237
17.2,2,1.01130362556959
17.4,2,1.00982097329065
17.6,2,1.00841635072955
17.8,2,1.00709649848261
18,2,1.00586814036255
18.2,2,1.00473798942999
18.4,2,1.00371275448342
18.6,2,1.00279914700977
18.8,2,1.00200388859937
