"value","fit","lo","hi"
0,0.890842093621257,0.820347679777167,0.961334839216506
0.2,0.891836712897313,0.822443647610925,0.961409038396701
0.4,0.892886873903532,0.824306355546662,0.961173387187653
0.6,0.89399331430676,0.826396190783108,0.96124269705491
0.8,0.895156541985779,0.828667777340455,0.961231145320855
1,0.896376813933198,0.830369284104498,0.960865360354182
1.2,0.897654115608378,0.831432533213201,0.961343645905333
1.4,0.898988140981313,0.833633441486431,0.961277100868968
1.6,0.900378273520726,0.836919872209816,0.961137362912633
1.8,0.901823568391336,0.840347461288327,0.96140859020267
2,0.903322736134955,0.843593358274,0.961769715303765
2.2,0.904874128117543,0.847026323462819,0.96262645973064
2.4,0.906475724029132,0.850094429730438,0.963263997687638
2.6,0.90812512172536,0.853534226003333,0.96409150474181
2.8,0.909819529697812,0.856627274577158,0.964727424575042
3,0.911555762455081,0.859794791667752,0.964691232180568
3.2,0.913330239087084,0.863370936641957,0.965715697633145
3.4,0.915138985271369,0.865906297808957,0.966054150500811
3.6,0.916977638961557,0.86818164817418,0.967706298070882
3.8,0.918841459974485,0.870936379632658,0.969059324230082
4,0.920725343663752,0.873198800610087,0.970707314212225
4.2,0.922623838833174,0.875292618943994,0.971580680342678
4.4,0.924531170003978,0.877689948730756,0.972475553812633
4.6,0.926441264104631,0.880466290737734,0.973320399851498
4.8,0.928347781601987,0.882926586113809,0.973742825303458
5,0.930244152037522,0.886136470043763,0.974908618154323
5.2,0.9321236138731,0.889549935237953,0.975771912253931
5.4,0.933979258487763,0.891667308545233,0.976575696690862
5.6,0.935804078101193,0.89328070447361,0.978603399050461
5.8,0.937591017331803,0.895027400545864,0.980059916780643
6,0.939333028028981,0.897344157547383,0.981143855258776
6.2,0.941023126951077,0.899906433125815,0.98215907935762
6.4,0.942654455794829,0.901751335480968,0.982789587808742
6.6,0.944220343019322,0.903352438172384,0.984743322347618
6.8,0.945714366850086,0.904970520162203,0.98640424933902
7,0.94713041879787,0.906611587257125,0.988063732345104
7.2,0.948462766983686,0.908516451365938,0.989551778160854
7.4,0.949706118528212,0.91031898827168,0.991008044263182
7.6,0.950855680240996,0.911494550421765,0.992240021582517
7.8,0.951907216834088,0.912552381380219,0.993397640959138
8,0.952857105886782,0.913630034112587,0.994632241648127
8.2,0.953702388803536,0.914285262633922,0.995623518895199
8.4,0.954440817036232,0.914801471699624,0.996446285685754
8.6,0.95507089288461,0.915779517465309,0.996828086500234
8.8,0.955591904244583,0.916649416671388,0.997157396014707
9,0.956003952742412,0.917543185759974,0.997122944770279
9.2,0.956307974772197,0.918561566949089,0.997484515721584
9.4,0.956505755043441,0.919120064989428,0.997381547528075
9.6,0.956599932342678,0.919363614988785,0.997258829676492
9.8,0.956593997316416,0.919507133019278,0.996738009969005
10,0.956492282189599,0.919878171286695,0.99621291483436
10.2,0.95629994244227,0.919962166857052,0.995120225188702
10.4,0.956022930574549,0.920011899264305,0.99412552486963
10.6,0.955667962194271,0.920035784243066,0.993851411173654
10.8,0.955242474760298,0.920313904960898,0.993045130067635
11,0.954754579405608,0.920186469030877,0.991687549162044
11.2,0.954213006345984,0.920113204252387,0.990642083501839
11.4,0.953627044450899,0.919925748742504,0.99013622930932
11.6,0.953006475611918,0.919962445937725,0.989067950166597
11.8,0.952361504589773,0.919604618824549,0.987760216574205
12,0.9517026850538,0.919189928759133,0.986594391580642
12.2,0.951040842546706,0.918595536334902,0.985520101408221
12.4,0.950386995113942,0.918323618505007,0.984326232893231
12.6,0.94975227233109,0.917826694169912,0.982979158585178
12.8,0.949147833445614,0.916862949965588,0.981802419553581
13,0.94858478532245,0.916768444352797,0.980637615378075
13.2,0.948074100847666,0.91641034180382,0.979317963313098
13.4,0.94762653840255,0.916200527227278,0.978285804241074
13.6,0.947252562973775,0.915908392683914,0.977174900436123
13.8,0.946962269415447,0.915913093757856,0.976323429685402
14,0.946765308327773,0.915846567949464,0.975996740635625
14.2,0.946670814966425,0.916695619398265,0.975560094317236
14.4,0.946687341547905,0.917148242294583,0.974858647023097
14.6,0.946822793270881,0.917740746926694,0.974585255024252
14.8,0.94708436833252,0.918601417206351,0.973885036048018
15,0.947478502183357,0.919586537365623,0.97354898671697
15.2,0.948010816234784,0.920854418665899,0.973473959802156
15.4,0.948686071210135,0.922407184858491,0.973268696728503
15.6,0.949508125313811,0.923914242902993,0.973171483547622
15.8,0.950479897382534,0.925530136659762,0.973448182908253
16,0.95160333517838,0.927351434484809,0.974094911803276
16.2,0.952879388983797,0.929455635711283,0.974507419575861
