"value","fit","lo","hi"
0,0.944069343024766,0.896956011586988,0.993657339853592
0.2,0.944871145904675,0.898774670387262,0.993331823624418
0.4,0.945674079602621,0.900571780863759,0.993035184796176
0.6,0.946478096361598,0.902346639246793,0.992767909724841
0.8,0.947283148259312,0.904098522856529,0.992530504464139
1,0.948089187207638,0.905826707121698,0.992323476259877
1.2,0.948896164952089,0.907530483387434,0.992147314435046
1.4,0.949704033071319,0.909209177353622,0.992002470825407
1.6,0.950512742976646,0.91086216792842,0.991889339981882
1.8,0.951322245911602,0.912488906219058,0.991808239418782
2,0.952132492951508,0.914088934315598,0.991759390253221
2.2,0.952943435003072,0.915661903456208,0.991742898648273
2.4,0.953755022804013,0.917207591098468,0.991758738536462
2.6,0.954567206922712,0.91872591636452,0.991806736156874
2.8,0.955379937757886,0.920216953283189,0.991886556983884
3,0.95619316553829,0.921680941223778,0.991997695653933
3.2,0.957006840322446,0.923118291907616,0.992139469505399
3.4,0.957820911998392,0.924529592396769,0.99231101633328
3.6,0.958635330283463,0.925915603494721,0.992511296925048
3.8,0.959450044724097,0.92727725304916,0.992739102888647
4,0.960265004695668,0.928615623717645,0.992993070213029
4.2,0.961080159402341,0.929931934835848,0.993271698922648
4.4,0.96189545787696,0.931227518106724,0.993573379108721
4.6,0.96271084898096,0.93250378689767,0.993896423551304
4.8,0.96352625263905,0.933762152340519,0.994239097394999
5,0.964341344489926,0.935003601167741,0.994599622430549
5.2,0.965155676059086,0.93622878647537,0.99497632681857
5.4,0.965968796426602,0.937438217426346,0.995367692850833
5.6,0.966780253167349,0.938632280684007,0.995772335075892
5.8,0.967589592357708,0.939811261128993,0.996188977470078
6,0.968396358584411,0.940975362945849,0.996616430406493
6.2,0.969200094955509,0.94212473074658,0.997053567755712
6.4,0.970000343113502,0.943259470402239,0.997499304448094
6.6,0.970796643250624,0.944379669256064,0.997952574825221
6.8,0.9715885341263,0.945485415393992,0.998412312105656
7,0.972375553086791,0.946576815651875,0.998877429286814
7.2,0.973157236087031,0.947654012044707,0.999346801798663
7.4,0.973933117714674,0.948717196312912,0.999819252215356
7.6,0.974702731216353,0.949766622294759,1.00029353731676
7.8,0.975465608526172,0.950802615852571,1.00076833777335
8,0.976221280296426,0.951825582102706,1.00124225070551
8.2,0.976969275930578,0.952836009723975,1.00171378534363
8.4,0.977709123618482,0.953834472143791,1.00218136199078
8.6,0.978440350373874,0.954821625422788,1.00264331446813
8.8,0.979162482074134,0.955798202672999,1.00309789620895
9,0.979875043502331,0.956765004847547,1.00354329016422
9.2,0.980577558391546,0.957722887726314,1.00397762269612
9.4,0.981269549471497,0.958672744886947,1.00439898167079
9.6,0.981950538517458,0.959615486388574,1.00480543902382
9.8,0.982620046401481,0.960552012801051,1.00519507816599
10,0.983277593149067,0.961483184075588,1.00556602674084
10.2,0.983922790658232,0.962409655007635,1.0059168182067
10.4,0.9845555858839,0.963331485158389,1.00624729558778
10.6,0.985176002103384,0.964248465538592,1.00655773880675
10.8,0.985784063182074,0.965160248549564,1.00684857326452
11,0.986379793568974,0.966066378665512,1.00712033732626
11.2,0.986963218292206,0.966966321984212,1.00737365109352
11.4,0.987534362954495,0.967859494761795,1.00760918634781
11.6,0.988093253728616,0.968745291021451,1.00782763757701
11.8,0.988639917352823,0.969623109287098,1.00802969403444
12,0.98917438112625,0.970492378444491,1.00821601282927
12.2,0.989696672904279,0.971352582677024,1.00838719310173
12.4,0.990206821093899,0.972203285364705,1.00854375139564
12.6,0.990704854649026,0.973044151775896,1.00868609839937
12.8,0.991190803065814,0.97387497032607,1.00881451728173
13,0.991664696377928,0.974695672129658,1.00892914389745
13.2,0.992126565151813,0.975506348533725,1.00902994917404
13.4,0.992576440481928,0.976307266298647,1.00911672401546
13.6,0.993014353985971,0.977098880083209,1.00918906706576
13.8,0.993440337800075,0.97788184189987,1.00924637566732
14,0.993854424573993,0.978657007228743,1.00928784032549
14.2,0.994256647466262,0.979425437511346,1.00931244295909
14.4,0.994647040139351,0.980188398779907,1.00931895918115
14.6,0.995025636754792,0.980947356203027,1.00930596482933
14.8,0.995392471968297,0.981703964327705,1.0092718469663
15,0.995747580924855,0.982460052748404,1.00921481961935
15.2,0.996090999253823,0.983217606804215,1.00913294465856
15.4,0.99642276091672,0.983978728682545,1.00902416844137
15.6,0.99674274549753,0.984744584646219,1.00888709234068
15.8,0.997050576500319,0.985514553223333,1.00872163566552
16,0.997345853337859,0.986287649588574,1.00852804106911
16.2,0.997628175426496,0.98706270618785,1.00830673691301
16.4,0.997897142236667,0.98783839884516,1.00805830958611
16.6,0.998152353344977,0.988613270571526,1.00778347827775
16.8,0.998393408487863,0.989385753427278,1.00748307185452
17,0.998619907616811,0.990154188783489,1.00715800749561
17.2,0.998831450955142,0.990916846318,1.00680927075186
17.4,0.999027639056345,0.991671942069367,1.00643789670585
17.6,0.999208072863964,0.992417655860148,1.00604495192215
17.8,0.999372353773023,0.993152148390488,1.00563151688733
18,0.999520083692983,0.99387357829434,1.00519866864773
18.2,0.999650865112221,0.994580119443986,1.00474746335998
18.4,0.999764301164033,0.995269978783157,1.00427891847402
18.6,0.999859995694127,0.995941414963978,1.00379399427387
18.8,0.999937553329623,0.996592758056483,1.00329357450756
19,0.99999657954953,0.997222430589206,1.00277844584775
19.2,1.00003668075669,0.99782897016208,1.00224927594197
19.4,1.00005746435119,0.998411053844346,1.00170658983956
19.6,1.00005853880521,0.998967524524995,1.00115074462782
19.8,1.00003951373928,0.999497419314825,1.00058190217786
20,1,1,1
20.2,0.999939609739117,0.999404720346613,1.0004747854087
20.4,0.999857956493984,0.998795457885236,1.00092158536748
20.6,0.999754655269404,0.998171286502092,1.00134053568646
20.8,0.999629374263788,0.997530954360491,1.0017322084322
21,0.99948260596415,0.996873396682093,1.00209864457188
21.2,0.999315503797476,0.996198082093808,1.00244268090848
21.4,0.999129240295478,0.995504828312209,1.00276684795781
21.6,0.99892498827129,0.994793787768239,1.00307334491042
21.8,0.998703920602418,0.994065432373751,1.00336405285204
22,0.998467210027365,0.993320533204217,1.00364055325016
22.2,0.998216028955951,0.99256013695577,1.003904149849
22.4,0.997951549293349,0.991785540451187,1.00415589269827
22.6,0.997674942277821,0.990998264174063,1.00439660333676
22.8,0.997387378332182,0.99020002558714,1.00462690037448
23,0.997090026928962,0.989392712794911,1.00484722491309
23.2,0.996784056469272,0.988578358936138,1.00505786541856
23.4,0.996470634175351,0.987759117539819,1.00525898181223
23.6,0.996150925996786,0.986937238949844,1.00545062867436
23.8,0.995826096530371,0.986115047818227,1.00563277755976
24,0.995497308953592,0.985294921582378,1.00580533850949
24.2,0.995165724971713,0.984479269775174,1.00596818090912
24.4,0.994832504778418,0.983670513964032,1.00612115389675
24.6,0.994498807030003,0.982871068073275,1.00626410656577
24.8,0.994165788833073,0.982083318809581,1.00639690824208
25,0.99383460574571,0.981309605880488,1.00651946914501
25.2,0.993506411792094,0.980552201668674,1.00663176176879
25.4,0.99318235949053,0.979813289998629,1.0067338433474
25.6,0.992863599894868,0.979094943606671,1.0068258797915
25.8,0.992551282649264,0.978399099900374,1.00690817151101
26,0.992246556056279,0.977727534570689,1.0069811815598
26.2,0.991950576171167,0.977081601121307,1.00704582343696
26.4,0.991664553025075,0.976461087911056,1.00710473556115
26.6,0.991389716374497,0.975865261910858,1.00716114006207
26.8,0.991127294993959,0.975293465998364,1.0072181852223
27,0.990878516783741,0.974745147706195,1.00727891524677
27.2,0.990644608931947,0.97421988171794,1.00734624659412
27.4,0.99042679809183,0.973717387766757,1.00742294910462
27.6,0.990226310574343,0.973237544308142,1.00751163155212
27.8,0.990044372555949,0.972780398187939,1.00761473139833
28,0.989882210301685,0.972346170447261,1.00773450860719
28.2,0.989741050403516,0.971935258376108,1.00787304340675
28.4,0.989622120033986,0.971548233930529,1.0080322378833
28.6,0.989526647215231,0.971185838650938,1.00821382126943
28.8,0.989455861103379,0.970848975250729,1.00841935875659
29,0.989410992288399,0.970538696076195,1.00865026363077
29.2,0.98939327310947,0.970256188664192,1.00890781250463
29.4,0.989403937985948,0.970002758638815,1.00919316340481
29.6,0.989444223764002,0.969779810189888,1.00950737647163
29.8,0.989515370079049,0.969588824363781,1.00985143704102
30,0.989618619734075,0.969431335371969,1.01022628090374
30.2,0.989755219093979,0.969308905086914,1.01063282157295
30.4,0.989926418496082,0.969223095851668,1.0110719794346
30.6,0.990133472676943,0.969175441682818,1.01154471270244
30.8,0.990377641215669,0.969167417900522,1.01205205014495
31,0.990660188993887,0.969200409179076,1.01259512559293
31.2,0.990982386672579,0.969275675981908,1.01317521426547
31.4,0.99134551011511,0.969394317931062,1.01379377024085
31.6,0.991750212453103,0.969556421902912,1.01445203361178
31.8,0.992195463708926,0.969759707640216,1.01515027944408
32,0.99267995660943,0.970001433527528,1.01588870097905
32.2,0.993202385988413,0.970278803479289,1.01666755575387
32.4,0.993761448268136,0.970589000450777,1.0174871295732
32.6,0.994355840958782,0.970929215277751,1.01834770536388
32.8,0.994984262175724,0.9712966711589,1.01924953659747
33,0.995645410174484,0.971688643979635,1.02019282508183
