"value","lag","rr","lo","hi"
0,0,1.1205628181333,1.10052029150836,1.14616729040645
0.2,0,1.12046799831847,1.10052057830665,1.14575827375029
0.4,0,1.1203686563231,1.10047853730664,1.14540077473558
0.6,0,1.12026471537699,1.10044154150873,1.14511586207143
0.8,0,1.12015610158828,1.10047641077814,1.14482060975118
1,0,1.120042742832,1.10051254083633,1.14451517458062
1.2,0,1.11992456736296,1.10054738622379,1.14420170110654
1.4,0,1.11980150213175,1.10055213700236,1.14389131871133
1.6,0,1.11967347078319,1.10055594139707,1.14350038319408
1.8,0,1.11954039131834,1.10066164438221,1.14296315118477
2,0,1.1194021734024,1.10073832797271,1.1424152273732
2.2,0,1.1192587153036,1.10080511517138,1.14191638641971
2.4,0,1.11910990045004,1.10074941998848,1.14144372490615
2.6,0,1.11895559359519,1.10068739449888,1.14103840254055
2.8,0,1.11879563658605,1.10064791025467,1.14028738860399
3,0,1.11862984373206,1.1006395552263,1.1395424086716
3.2,0,1.11845799677788,1.10062822656991,1.13903229867483
3.4,0,1.11827983948815,1.1006123272978,1.13854019165791
3.6,0,1.11809507185835,1.10059162311731,1.13819173655258
3.8,0,1.11790334397248,1.10056617063875,1.13756830547501
4,0,1.11770424953519,1.10053527197816,1.13696385595086
4.2,0,1.11749731911372,1.10053121608753,1.13635468439354
4.4,0,1.11728201313342,1.1004464262834,1.13573223851524
4.6,0,1.11705771467908,1.10034957595448,1.13502876307872
4.8,0,1.11682372216387,1.10015631867531,1.13454844637302
5,0,1.1165792419371,1.10003501568214,1.13413545146615
5.2,0,1.11632338091223,1.09996698287635,1.13377954936787
5.4,0,1.11605513930664,1.09981065947271,1.13347396077567
5.6,0,1.11577340359517,1.09964220830706,1.13273966765517
5.8,0,1.11547693978961,1.09928393164633,1.1322545112173
6,0,1.11516438716661,1.09905643422063,1.13168065799665
6.2,0,1.11483425257622,1.09871916554087,1.13105084036286
6.4,0,1.11448490547228,1.09843847831197,1.13056768833147
6.6,0,1.11411457381434,1.09798960500752,1.12993996412657
6.8,0,1.11372134099806,1.0975224020996,1.12917571385091
7,0,1.1133031439768,1.09704437558025,1.12857006039517
7.2,0,1.11285777274127,1.09666207854946,1.12813666112708
7.4,0,1.1123828713265,1.09625208772995,1.12747679102232
7.6,0,1.11187594051521,1.09588626928228,1.12670639870609
7.8,0,1.11133434240392,1.09547696111168,1.12590541872789
8,0,1.11075530699257,1.09504752682329,1.12522697330039
8.2,0,1.11013594094968,1.09465753774969,1.12453088348308
8.4,0,1.10947323869246,1.09409842386359,1.12379091659908
8.6,0,1.10876409590553,1.09365433257411,1.12306614933436
8.8,0,1.10800532560146,1.09280919409632,1.12220576645031
9,0,1.10719367680259,1.09211637564697,1.12101162207208
9.2,0,1.10632585589518,1.09131745926646,1.12012048035057
9.4,0,1.10539855067453,1.09051930661942,1.11915731749934
9.6,0,1.10440845706353,1.08972647654023,1.11807576555527
9.8,0,1.10335230844697,1.08871440857164,1.11696958960452
10,0,1.10222690752038,1.08796563065475,1.11549272843254
