"value","lag","rr","lo","hi"
0,0,1.09981508355106,1.06450552160051,1.13629586081223
0.2,0,1.10098576662062,1.06764790990683,1.13536461510704
0.4,0,1.10215128342501,1.07075481522952,1.13446835286472
0.6,0,1.10330857876539,1.07381309692503,1.13361424205305
0.8,0,1.10445458484857,1.07680885564353,1.13281008379526
1,0,1.1055862215571,1.07972736123194,1.13206438697846
1.2,0,1.10670039680497,1.08255300656361,1.13138641790498
1.4,0,1.10779400697948,1.0852693182493,1.13078619404752
1.6,0,1.10886393746989,1.08785907320103,1.13027437295089
1.8,0,1.10990706328313,1.09030459164896,1.12986196569408
2,0,1.11092024974729,1.09258829572091,1.12955978581508
2.2,0,1.11190035330311,1.09469362234574,1.12937754494849
2.4,0,1.11284422238384,1.09660633423658,1.12932255142885
2.6,0,1.11374869838377,1.09831615717841,1.12939808364309
2.8,0,1.11461061671563,1.09981848885851,1.1296016928981
3,0,1.11542680795701,1.10111574323992,1.12992387180689
3.2,0,1.11619409908573,1.10221784788377,1.13034757078728
3.4,0,1.11690931480422,1.10314160531106,1.13084885158027
3.6,0,1.11756927895273,1.10390901241984,1.13139858376653
3.8,0,1.11817081601105,1.10454498772072,1.13196473450925
4,0,1.11871075268843,1.10507507625377,1.13251468164804
4.2,0,1.11918591960116,1.10552356113843,1.13301712117617
4.4,0,1.11959315303719,1.10591215013387,1.13344340070414
4.6,0,1.11992987529151,1.10625844397527,1.13377026173326
4.8,0,1.1201960088705,1.10657266032372,1.13398707855507
5,0,1.12039215949895,1.10685956754318,1.13409020247525
5.2,0,1.12051894656848,1.1071201910806,1.13407985847809
5.4,0,1.12057700273192,1.10735264988009,1.13395928495555
5.6,0,1.12056697350625,1.10755281871427,1.13373404942497
5.8,0,1.12048951687527,1.10771486231124,1.13341149436939
6,0,1.12034530289228,1.10783168667563,1.13300026782887
6.2,0,1.12013501328313,1.10789534861892,1.13250989775063
6.4,0,1.11985934104965,1.10789745837093,1.13195037524518
6.6,0,1.11951899007393,1.10782960193036,1.13133172010594
6.8,0,1.11911467472359,1.10768379809788,1.13066351366007
7,0,1.11864711945823,1.10745298863831,1.12995440051215
7.2,0,1.1181170584374,1.10713153907562,1.12921158168119
7.4,0,1.11752523513021,1.10671570559144,1.12844034366118
7.6,0,1.11687240192679,1.10620400705098,1.12764368437894
7.8,0,1.11615931975194,1.10559743829092,1.12682209990912
8,0,1.115386757681,1.10489947637184,1.12597358023495
8.2,0,1.11455549255825,1.10411586297524,1.12509383086332
8.4,0,1.11366630861805,1.10325418286933,1.12417670035505
8.6,0,1.11271999710872,1.10232328636226,1.1232147658348
8.8,0,1.11171735591967,1.10133261277121,1.12220001943208
9,0,1.11065918921158,1.10029146043872,1.12112461009946
9.2,0,1.10954610158614,1.09920762392668,1.11998181667189
9.4,0,1.10837735524666,1.09808317179725,1.11876804341958
9.6,0,1.10715168059664,1.09691632610881,1.11748254144079
9.8,0,1.10586782156026,1.0957034879109,1.11612644502404
10,0,1.10452453780318,1.09443976637772,1.11470223587278
10.2,0,1.10312060544605,1.09311944602601,1.11321326739137
10.4,0,1.10165481778874,1.09173641644938,1.1116633275862
10.6,0,1.10012598604479,1.09028457779875,1.11005622735169
10.8,0,1.09853294008525,1.08875822563759,1.10839541051058
11,0,1.09687452919162,1.087152408364,1.10668359241358
11.2,0,1.0951496228169,1.08546324125111,1.10492244304248
11.4,0,1.09335711135425,1.08368815576096,1.10311233595562
11.6,0,1.09149590691259,1.08182606318981,1.1012521840102
11.8,0,1.08956494409824,1.07987741851906,1.09933937597829
12,0,1.08756318080205,1.0778441820402,1.09736981647701
12.2,0,1.08548959899111,1.07572968949263,1.09533805846115
12.4,0,1.08334320550429,1.07353845214311,1.09323750683489
12.6,0,1.08112303285086,1.0712759135747,1.09106066639773
12.8,0,1.0788281400112,1.06894818915707,1.0887994081339
13,0,1.07645761323891,1.06656180841649,1.08644523360573
13.2,0,1.07401056686332,1.06412347197165,1.08398952576134
13.4,0,1.07148614409156,1.06163982535403,1.08142378381232
13.6,0,1.06888351780926,1.05911724296205,1.07873984890381
13.8,0,1.06620258882086,1.05656179705007,1.07593134976319
14,0,1.06345050359662,1.05398074597151,1.07300534466354
14.2,0,1.06063862351525,1.05138148516309,1.0699772685438
14.4,0,1.05777826272821,1.04877054053455,1.06686335080505
14.6,0,1.05488062619752,1.0461537505988,1.06368030023306
14.8,0,1.0519568052275,1.04353642219837,1.06044513303444
15,0,1.04901777416955,1.04092346189199,1.0571750285304
15.2,0,1.04607438827996,1.03831949818776,1.05388719726943
15.4,0,1.04313738270988,1.03572900839972,1.05059874772463
15.6,0,1.04021737260612,1.0331564631767,1.047326538465
15.8,0,1.03732485430139,1.03060650078422,1.04408700365522
16,0,1.03447020757263,1.02808414075194,1.04089594220631
16.2,0,1.03166369894681,1.02559504100211,1.03776826639554
16.4,0,1.02891548603408,1.023145792714,1.0347177156371
16.6,0,1.02623562286937,1.02074423284,1.03175655542612
16.8,0,1.02363406624505,1.01839973786566,1.02889529780653
17,0,1.02112068301862,1.01612344994427,1.02614249218005
17.2,0,1.01870525838142,1.01392838569251,1.02350463612395
17.4,0,1.01639750507666,1.0118293940333,1.02098623979297
17.6,0,1.01420707355729,1.00984296033722,1.01859004662482
17.8,0,1.01214356307699,1.00798688881255,1.01631737837881
18,0,1.01021653371065,1.00627991920693,1.01416854843598
18.2,0,1.00843551930366,1.00474133788139,1.01214328330273
18.4,0,1.00680988462712,1.00339023590157,1.01024118783861
18.6,0,1.00534623844173,1.00223845151356,1.00846366213806
18.8,0,1.00404886520215,1.00129055154973,1.00681477734254
19,0,1.00292202856176,1.00054955705665,1.00530012559637
19.2,0,1.00197005539015,1.00001751701944,1.00392640610016
19.4,0,1.00119734372078,0.999695796099036,1.00270114667386
19.6,0,1.00060837096538,0.999585286152141,1.00163250291541
19.8,0,1.00020770240887,0.999686562419842,1.00072911406993
20,0,1,1,1
20.2,0,0.999990031454127,0.999454487829656,1.00052586204211
20.4,0,1.00018267968571,0.999102159936275,1.00126436800726
20.6,0,1.00058295258973,0.998952817176771,1.0022157481298
20.8,0,1.00119599319255,0.999016452762035,1.0033802886964
21,0,1.00202709019429,0.999303233204866,1.0047583717538
21.2,0,1.00308168892651,0.999823483381801,1.0063505122488
21.4,0,1.00436540275071,1.00058767304343,1.00815739531783
21.6,0,1.00588402492487,1.00160640211582,1.01017991644391
21.8,0,1.00764354096737,1.00289038185434,1.01241922748915
22,0,1.00965014154966,1.00445040829697,1.01487679223467
22.2,0,1.01191023595109,1.00629732342666,1.01755445610824
22.4,0,1.01443046611199,1.00844195783644,1.02045453640584
22.6,0,1.01721772132313,1.01089504626152,1.02357994175602
22.8,0,1.02027915359285,1.01366710374805,1.02693433318211
23,0,1.02362180638846,1.01676774222382,1.03052207402083
23.2,0,1.02723963586164,1.02018869412645,1.03433930954186
23.4,0,1.03111020301204,1.02390001294863,1.03837116643232
23.6,0,1.03520987192923,1.02787017533518,1.04260197898073
23.8,0,1.03951475309764,1.03206743388235,1.04701581159554
24,0,1.04400065048413,1.03645990434229,1.05159625919436
24.2,0,1.04864301427768,1.04101570061243,1.05632621174344
24.4,0,1.05341689938276,1.04570311402375,1.06118758663274
24.6,0,1.0582969297984,1.05049082418527,1.06616104190092
24.8,0,1.06325726904148,1.0553481193255,1.07122569270516
25,0,1.06827159679573,1.06024509725158,1.0763588603039
25.2,0,1.07331309198621,1.0651528165579,1.08153588435484
25.4,0,1.07835442249313,1.07004337321556,1.08673002386441
25.6,0,1.08336774172883,1.07488988940901,1.09191246041391
25.8,0,1.08832469230618,1.07966641617781,1.09705240260829
26,0,1.09319641702687,1.08434776457686,1.10211727753848
26.2,0,1.09795357741258,1.0889092879987,1.10707298710682
26.4,0,1.10256637999119,1.09332663957041,1.11188420577086
26.6,0,1.10700461053386,1.09757552407757,1.11651470068369
26.8,0,1.11123767641636,1.10163145596991,1.12092766305409
27,0,1.1152346572498,1.1054695260277,1.12508604845967
27.2,0,1.11896436389128,1.10906417078607,1.12895293224665
27.4,0,1.12239540590428,1.11238893140391,1.13249189346491
27.6,0,1.12549645582636,1.11541634656207,1.13566765986714
27.8,0,1.12825304189237,1.1181322609312,1.13846543116397
28,0,1.1306809701988,1.12054758143235,1.14090599770473
28.2,0,1.13279960372521,1.12267538227887,1.14301512481302
28.4,0,1.13462873222695,1.1245285732068,1.14481960767233
28.6,0,1.13618851766991,1.12612022226252,1.14634683061754
28.8,0,1.13749944288171,1.1274638707291,1.1476243418066
29,0,1.13858226360026,1.1285738439577,1.14867943991947
29.2,0,1.13945796407568,1.12946554933609,1.14953878200063
29.4,0,1.14014771635735,1.1301557418667,1.15022803226017
29.6,0,1.1406728433764,1.13066273114105,1.15077157827897
29.8,0,1.14105478591327,1.131006503175,1.1511923413354
30,0,1.14131507352186,1.13120873753925,1.15151170055651
30.2,0,1.14147529946538,1.13129271302167,1.15174953775613
30.4,0,1.14155709970483,1.13128310994934,1.15192439489781
30.6,0,1.14158213596851,1.13120572965862,1.15205372373398
30.8,0,1.1415720829214,1.13108715787577,1.15215420087781
31,0,1.14154861944479,1.13095439778552,1.15224208253482
31.2,0,1.1415334240313,1.13083449153011,1.15233358014878
31.4,0,1.14154817429659,1.13075413833619,1.15244524875879
31.6,0,1.14161455060783,1.13073930601641,1.15259439131994
31.8,0,1.14175424382969,1.13081482212876,1.15279949271365
32,0,1.14198896719193,1.13100392277417,1.15308070549326
32.2,0,1.14234045356811,1.13132771087915,1.153460398176
32.4,0,1.1428211787344,1.1317942105454,1.15395558167285
32.6,0,1.14341930332383,1.13238208282864,1.15456410255777
32.8,0,1.14411906313406,1.13306491902828,1.15528105110639
33,0,1.14490468509979,1.13381655029345,1.15610125608432
33.2,0,1.14576037429413,1.13461186133533,1.15701843074126
33.4,0,1.14667030311497,1.13542753780202,1.15802439193178
33.6,0,1.14761860265883,1.13624267864008,1.15910842105041
33.8,0,1.14858935628877,1.13703919744417,1.16025684281181
34,0,1.1495665954058,1.13780195877419,1.16145287594389
34.2,0,1.15053429743511,1.13851863975121,1.16267676554138
34.4,0,1.15147638604004,1.139179356222,1.16390615785478
34.6,0,1.15237673357659,1.1397761271346,1.16511664393882
34.8,0,1.15321916580121,1.14030225994763,1.16628238940114
35,0,1.15398746884286,1.140751725798,1.16737678158215
35.2,0,1.15466539844817,1.14111856588214,1.16837305275356
35.4,0,1.15523669150548,1.14139634113943,1.16924486727219
35.6,0,1.15568507984919,1.14157761298279,1.16996688494641
35.8,0,1.15599430634113,1.14165342578184,1.17051532988478
36,0,1.15614814321975,1.14161275125357,1.17086860461457
36.2,0,1.15613041270105,1.14144184935594,1.17100799478003
36.4,0,1.15592500980784,1.1411234996516,1.17091851031654
36.6,0,1.1555159273951,1.14063606467506,1.17058990138465
36.8,0,1.15488728333105,1.13995237122642,1.17001786290846
37,0,1.1540277985024,1.13904163959163,1.16921112751749
37.2,0,1.15294385501741,1.13787928734613,1.16820786493327
37.4,0,1.1516462443542,1.13644057917803,1.16705536253767
37.6,0,1.15014583486325,1.13470002009199,1.16580190185072
37.8,0,1.14845355276377,1.13263424445406,1.16449380664052
38,0,1.14658036407172,1.13022519273314,1.16317220650135
38.2,0,1.14453725748367,1.12746283322874,1.16187025874446
38.4,0,1.14233522823597,1.12434667292142,1.1606115845732
38.6,0,1.13998526295479,1.12088569353889,1.15941028353307
38.8,0,1.13749832550829,1.11709692749131,1.15827231164256
39,0,1.13488534386894,1.11300329108481,1.15719760583383
39.2,0,1.1321571979899,1.1086313359702,1.15618229376371
39.4,0,1.12932470869672,1.10400936029378,1.15522054752648
39.6,0,1.12639862759227,1.09916604592914,1.15430591487134
39.8,0,1.12338962797026,1.09412959451158,1.15343215516853
40,0,1.12030829673027,1.08892724910224,1.15259369324943
0,1,1.0844383643754,1.05955273965226,1.10990847564149
0.2,1,1.08498023338686,1.06154008293272,1.10893797207167
0.4,1,1.08551943703558,1.06350290706154,1.10799175099373
0.6,1,1.08605458164491,1.06543289641677,1.10707540407173
0.8,1,1.08658427083651,1.06732123131156,1.106194970167
1,1,1.08710710559131,1.06915851573488,1.10535700893222
1.2,1,1.0876216843286,1.07093471045655,1.10456866947331
1.4,1,1.08812660300305,1.07263908882241,1.10383773675713
1.6,1,1.08862045521986,1.07426024607708,1.10317262493028
1.8,1,1.08910183236808,1.0757862123045,1.10258226746242
2,1,1.08956932377204,1.07720474190624,1.10207583119644
2.2,1,1.09002151686112,1.07850386972907,1.10166216419667
2.4,1,1.09045699735765,1.07967281439346,1.10134889684545
2.6,1,1.0908743494832,1.08070324097011,1.10114118404251
2.8,1,1.09127215618314,1.08159074456321,1.10104022694972
3,1,1.09164899936947,1.08233621394617,1.10104191513602
3.2,1,1.09200346018207,1.08294660001094,1.10113606436141
3.4,1,1.09233411926819,1.08343470288264,1.10130663614774
3.6,1,1.09263955708024,1.08381793444729,1.10153298238725
3.8,1,1.09291835419194,1.08411641700314,1.1017917542763
4,1,1.09316909163258,1.08435097509508,1.10205891851208
4.2,1,1.0933903512396,1.08454147588904,1.10231142539187
4.4,1,1.09358071602918,1.08470571013298,1.1025283367636
