"value","lag","rr","lo","hi"
0,0,1.10925385718868,1.0850829972255,1.13396313722927
0.2,0,1.10983077048812,1.08644223719372,1.13372280361983
0.4,0,1.11040498096236,1.08778934830132,1.1334908028576
0.6,0,1.11097506305533,1.08912112585982,1.13326751398417
0.8,0,1.11153958833139,1.09043430979129,1.13305335803712
1,0,1.11209712553736,1.09172558667608,1.13284879618327
1.2,0,1.11264624068315,1.09299159374714,1.13265432596982
1.4,0,1.11318549714065,1.09422892543077,1.13247047509407
1.6,0,1.11371345576127,1.09543414314284,1.13229779198327
1.8,0,1.11422867501203,1.09660378914803,1.13213683237736
2,0,1.11472971113017,1.09773440535743,1.13198814104013
2.2,0,1.11521511829655,1.09882255794668,1.13185222771659
2.4,0,1.11568344882768,1.0998648685861,1.13172953654587
2.6,0,1.11613325338646,1.10085805283941,1.13162040837318
2.8,0,1.11656308121169,1.10179896586544,1.13152503582691
3,0,1.11697148036637,1.10268465491313,1.13144341167071
3.2,0,1.11735699800475,1.10351241723341,1.13137527180731
3.4,0,1.1177181806581,1.10427986098743,1.13132003535459
3.6,0,1.11805357453933,1.10498496562816,1.13127674531712
3.8,0,1.11836172586626,1.10562613725774,1.13124401435076
4,0,1.11864118120364,1.10620225385622,1.13121998072454
4.2,0,1.11889048782377,1.10671269527713,1.13120227958442
4.4,0,1.11910819408577,1.10715735367064,1.13118803385781
4.6,0,1.11929284983332,1.10753662153371,1.13117386759916
4.8,0,1.11944300681086,1.10785135670997,1.13115594245358
5,0,1.1195572190981,1.10810282600624,1.13113001557098
5.2,0,1.11963404356276,1.10829263121235,1.13109151518352
5.4,0,1.11967204033139,1.10842262280254,1.13103562856744
5.6,0,1.11966977327808,1.10849480721595,1.13095739649086
5.8,0,1.11962581053105,1.10851125333319,1.13085180852966
6,0,1.11953872499668,1.10847400275195,1.13071389464752
6.2,0,1.11940709490101,1.10838498700275,1.13053880989784
6.4,0,1.11922950434841,1.10824595324445,1.13032191070648
6.6,0,1.1190045438971,1.10805839849,1.13005882268367
6.8,0,1.11873081101974,1.10782350387722,1.12974550832748
7,0,1.1184069059132,1.10754180180592,1.12937859785949
7.2,0,1.11803143076308,1.10721301244139,1.12895555428663
7.4,0,1.1176029962834,1.10683638572084,1.12847433768468
7.6,0,1.11712022278901,1.10641078901486,1.12793331785506
7.8,0,1.11658174087256,1.10593476889879,1.12733121257361
8,0,1.11598619209639,1.10540660850207,1.12666703036765
8.2,0,1.11533222969893,1.10482438083245,1.12594001742422
8.4,0,1.11461851931522,1.10418599863896,1.12514960806588
8.6,0,1.11384373971098,1.10348926141028,1.12429537819677
8.8,0,1.11300658352989,1.10273190004265,1.12337700118494
9,0,1.11210575805338,1.10191161958087,1.12239420577661
9.2,0,1.1111399859726,1.10102614025919,1.1213467358155
9.4,0,1.11010800617178,1.1000732368641,1.12023431174421
9.6,0,1.10900857452263,1.09905077622679,1.11905659407943
9.8,0,1.10784046468893,1.09795675244885,1.11781314925641
10,0,1.10660246894087,1.09678931929154,1.11650341841132
10.2,0,1.10529339897832,1.0955468190383,1.11512668979083
10.4,0,1.10391208676245,1.0942278070901,1.11368207552771
10.6,0,1.10245738535492,1.09283107158722,1.1121684934876
10.8,0,1.10092816976391,1.09135564747159,1.11058465477108
11,0,1.09932333779625,1.08980082460334,1.10892905725535
11.2,0,1.09764181091482,1.08816614980428,1.10719998530102
11.4,0,1.09588253510043,1.08645142298932,1.10539551546057
11.6,0,1.09404448171731,1.08465668783182,1.10351352774003
11.8,0,1.09212664838141,1.0827822176567,1.10155172171749
12,0,1.09012805983053,1.08082849743832,1.09950763663843
12.2,0,1.08804776879543,1.07879620288323,1.0973786745047
12.4,0,1.08588485687099,1.07668617759488,1.09516212515676
12.6,0,1.08363843538643,1.07449940925517,1.09285519241072
12.8,0,1.08130764627365,1.07223700562998,1.09045502043916
13,0,1.07889166293261,1.06990017103103,1.08795871975959
13.2,0,1.07638969109288,1.06749018366168,1.08536339239839
13.4,0,1.07380096967018,1.0650083740544,1.08266615601814
