"value","lag","rr","lo","hi"
0,0,1.11504581321598,1.09494894444178,1.1355115431472
0.2,0,1.11534092332238,1.09576021613038,1.13527152831912
0.4,0,1.11563664653734,1.0965227871435,1.13508368607592
0.6,0,1.11593194458242,1.09723667622041,1.13494575229579
0.8,0,1.11622577808037,1.09790242657232,1.134854935644
1,0,1.1165171065639,1.09852120957834,1.13480781106478
1.2,0,1.11680488849424,1.09909489077273,1.13480025194888
1.4,0,1.11708808128924,1.0996260515832,1.13482740751896
1.6,0,1.11736564136138,1.10011796371802,1.13488372853708
1.8,0,1.11763652416539,1.10057451686403,1.13496304067416
2,0,1.11789968425567,1.10100010367971,1.13505866155892
2.2,0,1.11815407535352,1.10139946824575,1.13516355534567
2.4,0,1.11839865042404,1.10177752472263,1.13527051805238
2.6,0,1.11863231962344,1.10213894821351,1.1353725122721
2.8,0,1.11885368554266,1.10248650166354,1.13546385172381
3,0,1.11906121420096,1.10282134011904,1.13554023264888
3.2,0,1.11925337035873,1.10314366745163,1.1355983304997
3.4,0,1.11942861832102,1.10345286884312,1.13563566410398
3.6,0,1.1195854221584,1.10374763588852,1.13565046642257
3.8,0,1.1197222459489,1.10402608544711,1.13564156191572
4,0,1.11983755404086,1.10428587195722,1.13560825080337
4.2,0,1.11992981133677,1.10452429362802,1.13555019980685
4.4,0,1.11999748359814,1.10473839319681,1.13546733868486
4.6,0,1.12003903777109,1.1049250538957,1.13535976192066
4.8,0,1.12005294233291,1.10508109099432,1.13522763519538
5,0,1.12003766765927,1.1052033388488,1.13507110671808
5.2,0,1.11999168641217,1.10528873286391,1.13489022400704
5.4,0,1.11991347394837,1.10533438523635,1.13468485725514
5.6,0,1.11980150874833,1.10533765287014,1.13445463088947
5.8,0,1.11965427286543,1.10529619551406,1.1341988652759
6,0,1.11947025239537,1.1052080220303,1.13391653065996
6.2,0,1.11924793796551,1.10507152280365,1.13360621533511
6.4,0,1.11898582524411,1.10488548664576,1.1332661096839
6.6,0,1.11868241546909,1.10464910110088,1.13289400718526
6.8,0,1.11833621599623,1.10436193573898,1.13248732280137
7,0,1.11794574086647,1.10402390872092,1.13204312845857
7.2,0,1.1175095113921,1.10363523752056,1.1315582047357
7.4,0,1.11702605676156,1.10319637508736,1.13102910747461
7.6,0,1.11649391466246,1.10270793285564,1.13045224790408
7.8,0,1.11591163192263,1.10217059182399,1.12982398505067
8,0,1.11527776516869,1.10158500245126,1.12914072968664
8.2,0,1.11459088084707,1.10095167000609,1.12839906193208
8.4,0,1.11384947861219,1.10027042106486,1.12759612296395
8.6,0,1.11305191956753,1.09953987069059,1.12673001559721
8.8,0,1.11219656094125,1.09875811580093,1.1257993660123
9,0,1.11128177421108,1.09792291818499,1.12480317264463
9.2,0,1.11030594599782,1.09703179466164,1.12374071537129
9.4,0,1.10926747897974,1.09608210049912,1.12261147167875
9.6,0,1.1081647928271,1.0950711069398,1.12141503896791
9.8,0,1.10699632515629,1.09399607342938,1.12015106239651
10,0,1.10576053250253,1.09285431483056,1.11881916797836
10.2,0,1.10445589131061,1.0916432635566,1.11741890100297
10.4,0,1.10308089894256,1.09036052623639,1.1159496701627
10.6,0,1.10163407470164,1.08900393425776,1.11441069803929
10.8,0,1.10011396087144,1.08757158736533,1.11280097877153
11,0,1.09851912376941,1.08606188943829,1.11111924377646
11.2,0,1.09684815481355,1.08447357565455,1.10936393631515
11.4,0,1.09509967160145,1.08280573045763,1.10753319548352
11.6,0,1.09327231900038,1.08105779605796,1.10562484989322
11.8,0,1.09136477024751,1.07922957158445,1.10363642092271
12,0,1.08937572805893,1.07732120340451,1.10156513501604
12.2,0,1.08730392574636,1.07533316749985,1.09940794413711
12.4,0,1.08514812834028,1.07326624507495,1.09716155319707
12.6,0,1.08290713371817,1.07112149275009,1.09482245309712
12.8,0,1.08057977373662,1.06890020873419,1.09238695798502
13,0,1.07816491536585,1.06660389628233,1.08985124541318
13.2,0,1.07566146182531,1.06423422552934,1.08721139829971
13.4,0,1.07306835371894,1.06179299446905,1.08446344791422
13.6,0,1.07038457016859,1.0592820894325,1.08160341752668
13.8,0,1.06760912994411,1.05670344490532,1.07862736686936
14,0,1.06474196396677,1.05405963759699,1.07553254995736
14.2,0,1.06179205149415,1.05135973314285,1.07232788652272
14.4,0,1.05877362573181,1.04861637372617,1.06902926430749
14.6,0,1.05570085040027,1.04584190062312,1.06565273859444
14.8,0,1.0525877414724,1.04304834425083,1.0622143830675
15,0,1.04944816098535,1.0402474595352,1.05873024009848
15.2,0,1.04629581269046,1.0374507566633,1.05521627954133
15.4,0,1.04314423950683,1.03466952852864,1.05168836465464
15.6,0,1.04000682274316,1.03191487596869,1.04816222397897
15.8,0,1.03689678305162,1.02919773173797,1.04465342814857
16,0,1.03382718307772,1.02652888405209,1.0411773707248
16.2,0,1.03081093177077,1.02391900047027,1.03774925220658
16.4,0,1.02786079032071,1.02137865285233,1.03438406640703
16.6,0,1.02498937968892,1.01891834412481,1.03109658838999
16.8,0,1.02220918970301,1.01654853761474,1.0279013631411
17,0,1.01953258968859,1.01427968975059,1.02481269411273
17.2,0,1.01697184061432,1.01212228697788,1.02184463074183
17.4,0,1.01453910873071,1.01008688777335,1.01901095401118
17.6,0,1.01224648068745,1.0081841706413,1.01632515913473
17.8,0,1.01010598011933,1.00642498889936,1.01380043453478
18,0,1.00812958569598,1.00482043285593,1.01144963649567
18.2,0,1.00632925063701,1.00338189958228,1.00928525929084
18.4,0,1.00471692370041,1.00212116981843,1.00731940125855
18.6,0,1.00330457165943,1.00105049056862,1.00556372829999
18.8,0,1.00210420329033,1.00018266063628,1.00402943759624
19,0,1.00112789490204,0.999531114813071,1.00272722589373
19.2,0,1.00038781744709,0.99911000090049,1.00166726826331
19.4,0,0.999896265262881,0.998934242507,1.00085921449394
19.6,0,0.999665674578493,0.999019567025135,1.00031219999651
19.8,0,0.999702902043576,0.999376479202275,1.00002943150323
20,0,1,1,1
20.2,0,1.00054680382865,1.0002115549507,1.00088216507463
20.4,0,1.00133331854915,1.000652578861,1.00201452134162
20.6,0,1.00234969387443,1.00131228797604,1.00338817457338
20.8,0,1.00358620045396,1.00218053307101,1.00499383943855
21,0,1.00503320725248,1.00324770514481,1.0068218870577
21.2,0,1.006681160018,1.00450464877644,1.00886238721701
21.4,0,1.00852056079894,1.0059425843432,1.0111051439564
21.6,0,1.01054194847674,1.00755303923641,1.01353972432568
21.8,0,1.01273588028571,1.00932778756159,1.01615548076395
22,0,1.01509291429742,1.01125879746606,1.01894156791394
22.2,0,1.01760359285198,1.01333818509659,1.02188695483389
22.4,0,1.02025842692331,1.01555817417448,1.02498043359669
22.6,0,1.02304788141006,1.0179110602263,1.0282106252239
22.8,0,1.0259623613481,1.02038917859,1.03156598383126
23,0,1.02899219904443,1.02298487540267,1.03503479978383
23.2,0,1.03212764213603,1.02569048085464,1.03860520258864
23.4,0,1.03535884258079,1.0284982840576,1.04226516419758
23.6,0,1.03867584659071,1.03140050891587,1.0460025033582
23.8,0,1.04206858552061,1.03438929040886,1.04980489163776
24,0,1.04552686772822,1.03745665068557,1.05365986175829
24.2,0,1.04904037142396,1.04059447433688,1.05755481892079
24.4,0,1.052598638531,1.04379448214431,1.06147705586753
24.6,0,1.05619106957785,1.04704820250078,1.0654137725385
24.8,0,1.05980691964759,1.05034693955274,1.06935210132682
25,0,1.0634352954089,1.05368173691584,1.073279139137
25.2,0,1.06706515325533,1.05704333555932,1.07718198770851
25.4,0,1.07068551996499,1.06042220392927,1.08104816969597
25.6,0,1.07428869865652,1.06380969019653,1.08487093010773
25.8,0,1.07786958888906,1.06719794249881,1.08864794841296
26,0,1.08142309949369,1.07057906874312,1.09237697080285
26.2,0,1.08494407798072,1.07394514546977,1.09605565732182
26.4,0,1.08842731193113,1.07728825230578,1.09968154838968
26.6,0,1.09186753063467,1.08060050739794,1.10325203097024
26.8,0,1.09525940697884,1.08387410375259,1.10676430447264
27,0,1.09859755959287,1.08710134598382,1.11021534689679
27.2,0,1.10187655525043,1.09027468661629,1.11360188208959
27.4,0,1.10509091153472,1.09338676080756,1.11692034925927
27.6,0,1.10823509976902,1.09643041816492,1.1201668760847
27.8,0,1.11130354821549,1.09939875024901,1.12333725683846
28,0,1.11429064554481,1.10228511239367,1.12642693690417
28.2,0,1.11719074457837,1.10508313862903,1.12943100491063
28.4,0,1.11999816630474,1.10778674875723,1.13234419344086
28.6,0,1.12270720417127,1.11039014696938,1.13516088893468
28.8,0,1.12531212865131,1.11288781176479,1.13787515102858
29,0,1.12780719208683,1.11527447729445,1.14048074121484
29.2,0,1.13018663380582,1.11754510655404,1.14297116039634
29.4,0,1.13244468551288,1.11969485706238,1.14533969470124
