"value","lag","rr","lo","hi"
0,0,1.09150404279182,1.05816480049581,1.12589369337616
0.2,0,1.09069162745967,1.05828556284215,1.12409000744165
0.4,0,1.08970587460692,1.05823158687533,1.12211628142672
0.6,0,1.0885798026963,1.0580185759403,1.12002380089137
0.8,0,1.08734635910623,1.05765915278994,1.11786684920448
1,0,1.08603838288102,1.05716566894995,1.1156996521296
1.2,0,1.08468857740156,1.05655292865606,1.11357346899979
1.4,0,1.08332949292558,1.05584067294207,1.11153398454729
1.6,0,1.08199351892779,1.05505556717056,1.10961925744001
1.8,0,1.08071288615959,1.05423238873203,1.10785852796281
2,0,1.07951966313202,1.0534141467807,1.10627212160582
2.2,0,1.07843592525492,1.05264133415261,1.10486260338302
2.4,0,1.07745686221691,1.05192994572885,1.10360323389591
2.6,0,1.07657319549916,1.05128803792405,1.10246650152697
2.8,0,1.07577570312839,1.05071989351571,1.10142900175715
3,0,1.07505521199678,1.05022636889567,1.10047104421567
3.2,0,1.07440259097578,1.0498052987212,1.0995762060847
3.4,0,1.07380874481419,1.0494519132924,1.09873087640764
3.6,0,1.07326460881288,1.04915924237323,1.09792381747944
3.8,0,1.0727611442694,1.04891849292051,1.09714575576789
4,0,1.07228933468729,1.0487193973652,1.09638900565098
4.2,0,1.07184018274559,1.04855053452156,1.09564712383873
4.4,0,1.07140470802501,1.04839962781864,1.09491458974148
4.6,0,1.07097394548783,1.0482538261395,1.09418650646653
4.8,0,1.07053894470894,1.04809997169323,1.09345831799523
5,0,1.0700907698559,1.04792485744868,1.09272553999596
5.2,0,1.06962050041569,1.0477154740683,1.09198350432585
5.4,0,1.06911923266609,1.04745924334098,1.09122712021782
5.6,0,1.06857808188902,1.0471442322337,1.09045065803197
5.8,0,1.06798818532315,1.04675933933279,1.08964756380092
6,0,1.06734070585197,1.04629444410673,1.08881031413789
6.2,0,1.06662683642325,1.04574050946533,1.08793032103151
6.4,0,1.06583780519455,1.04508962965429,1.08699789448463
6.6,0,1.0649648813984,1.04433501841521,1.08600226805858
6.8,0,1.0639993819196,1.04347093602781,1.08493168869162
7,0,1.06293267857546,1.0424925575704,1.08377356843366
7.2,0,1.06175620608848,1.04139578767874,1.08251469278573
7.4,0,1.0604614707388,1.04017702861716,1.081141478789
7.6,0,1.05904005968236,1.03883290827489,1.0796402761966
7.8,0,1.05748448921939,1.03736072395938,1.07799863549045
8,0,1.05579892691528,1.03576761242471,1.07621763869015
8.2,0,1.05399597664702,1.03406717803671,1.07430884799698
8.4,0,1.05208839283111,1.03227211957112,1.072285074201
8.6,0,1.05008887552112,1.03039426032593,1.07015992707919
8.8,0,1.04801005880251,1.02844473541272,1.0679475965332
