"value","fit","lo","hi"
0,1.63372432146928,1.48646287323312,1.79557472078328
0.2,1.62831975908487,1.48778283288758,1.78213189399434
0.4,1.62296101051632,1.48906030629248,1.76890246185824
0.6,1.61765082350844,1.49029047327011,1.75589540007966
0.8,1.61239190912813,1.49146835990876,1.74311955821906
1,1.60718694267142,1.4925888143695,1.73058369714812
1.2,1.60203856461499,1.49364647764001,1.71829653196708
1.4,1.59694938161128,1.4946357481232,1.70626678147566
1.6,1.59192196752602,1.49555073872965,1.69450322551045
1.8,1.58695886451748,1.49638522490931,1.6830147716964
2,1.58206258415632,1.49713258183833,1.67181053338243
2.2,1.57723560858547,1.49778570882766,1.66089992068165
2.4,1.57248039171909,1.49833693905279,1.65029274650614
2.6,1.56779936048001,1.4987779331241,1.63999934906835
2.8,1.56319491607492,1.49909955618575,1.63003073115426
3,1.55866943530685,1.49929174077033,1.62039871393644
3.2,1.55422527192429,1.49934334256284,1.61111609817075
3.4,1.54986475800664,1.49924200511986,1.60219681673003
3.6,1.5455902053854,1.49897406468402,1.59365604733585
3.8,1.54140390710105,1.49852455020034,1.58551023038543
4,1.53730813889508,1.49787736844233,1.57777690197076
4.2,1.53330516073729,1.49701580791799,1.57047420842759
4.4,1.52939721838795,1.49592353584791,1.56361992813154
4.6,1.52558654499508,1.49458626846669,1.55722982030187
4.8,1.52187536272666,1.49299421027667,1.55131520519775
5,1.51826588443809,1.49114512092259,1.54587991705485
5.2,1.51476031537488,1.48904747693075,1.54091716253674
5.4,1.51136085491118,1.4867228010924,1.53640721194258
5.6,1.50806969832408,1.48420614505702,1.53231693762858
5.8,1.50488903860465,1.48154417913977,1.52860174566469
6,1.50181954034868,1.47878956396772,1.52520817480043
6.2,1.4988482983688,1.47598196969388,1.52206887865236
6.4,1.49595541152769,1.47314856913303,1.51911534258626
6.6,1.49312108005575,1.47030921006387,1.51628687656116
6.8,1.49032565986308,1.46747598505572,1.51353112082579
7,1.48754965617581,1.46465356854573,1.51080366518746
7.2,1.48477371973769,1.46184000841063,1.50806722085858
7.4,1.48197864554268,1.45902768929299,1.50529062742377
7.6,1.47914537406574,1.45620429600714,1.5024478664286
7.8,1.47625499495875,1.45335369305204,1.49951716540801
8,1.47328875317751,1.45045669300978,1.49648021943713
8.2,1.47022805750439,1.44749171823943,1.49332152566802
8.4,1.46705449142812,1.44443537520556,1.49002781139525
8.6,1.46374982633904,1.44126296575899,1.48658753122075
8.8,1.46029603699367,1.43794895900842,1.48299040956915
9,1.45667531919758,1.43446744341166,1.47922700881434
9.2,1.4528701096493,1.43079257248635,1.47528830950268
9.4,1.44886310788191,1.42689900967907,1.47116529701243
9.6,1.44463730023129,1.4227623690469,1.46684855786396
9.8,1.44017598575217,1.41835963948913,1.4623278977991
10,1.43546280399468,1.41366957280938,1.45759200118974
10.2,1.4304817645448,1.40867301165069,1.45262815555569
10.4,1.42521727822265,1.40335313381918,1.4474220644781
10.6,1.41965418982231,1.39769559523493,1.44195776644862
10.8,1.41377781226676,1.39168856384536,1.43621766707274
11,1.40757396204043,1.38532264907706,1.43018267977801
11.2,1.40102899575112,1.37859074288413,1.42383245866636
11.4,1.39412984766213,1.37148779659867,1.41714569897204
11.6,1.38686406802407,1.36401056119251,1.41010047715079
11.8,1.37921986202503,1.3561573172708,1.40267460388189
12,1.37118612916699,1.34792761634759,1.39484596800123
12.2,1.36275250286569,1.33932204842939,1.38659285587398
12.4,1.35390939006127,1.33034204426954,1.37789423734449
12.6,1.34464801061729,1.32098971496961,1.36873001505437
12.8,1.33496043627683,1.31126772741648,1.35908123807458
13,1.32483962893657,1.3011792113956,1.34893028341439
13.2,1.31427947799193,1.29072769285415,1.33826101030741
13.4,1.30327589453225,1.27991791541458,1.32706014722722
13.6,1.29185602118652,1.26877965699622,1.3153520946473
13.8,1.28008070946096,1.25736937625423,1.3032022679092
14,1.26801113384562,1.24574281223711,1.29067751365875
14.2,1.25570678992679,1.23395352728803,1.27784353899756
14.4,1.24322537798287,1.22205296472285,1.26476460929104
14.6,1.23062271296535,1.21009049900476,1.25150330732434
14.8,1.21795265967735,1.1981134839229,1.23812034596098
15,1.20526709186799,1.18616730260686,1.22467442792207
15.2,1.19261587389758,1.17429542198086,1.21122214738198
15.4,1.18004686359234,1.16253945336894,1.19781792887866
15.6,1.16760593489752,1.15093922031962,1.18451399964398
15.8,1.15533701895113,1.13953283426231,1.17136039193025
16,1.14328216223513,1.12835677829208,1.15840497228501
16.2,1.13148160051524,1.11744599917069,1.1456934950366
16.4,1.11997384735144,1.10683400750546,1.13326967751756
16.6,1.10879579604786,1.09655298600654,1.12117529478514
16.8,1.09798283401079,1.0866339057151,1.10945029180642
17,1.08756896859538,1.0771066501326,1.09813291126371
17.2,1.07758696364441,1.06800014725922,1.08725983530651
17.4,1.06806848605464,1.05934250966795,1.07686633972673
17.6,1.05904426184703,1.05116118290026,1.06698645916185
17.8,1.05054424136651,1.04348310267582,1.05765316202844
18,1.04259777339337,1.03633486167136,1.04889853394657
18.2,1.03523378811366,1.02974288695616,1.04075396842027
18.4,1.02848098906841,1.02373362959376,1.0332503634709
18.6,1.02236805438356,1.01833376845772,1.02641832275389
18.8,1.01692384777388,1.01357043099755,1.02028835939251
19,1.01217764001701,1.00947143457174,1.0148911002965
19.2,1.00815934180903,1.00606555308039,1.01025748805815
19.4,1.00489974914437,1.00338281501692,1.00641897660305
19.6,1.00243080261048,1.00145484071048,1.00340771562838
19.8,1.00078586225792,1.00031522834528,1.00125671759703
20,1,1,1
20.2,1.00011031181972,0.999672695488478,1.00054811972171
20.4,1.00115625241886,1.00031112473642,1.00200209411995
20.6,1.00317999534229,1.00195283389304,1.00440865978167
20.8,1.00622675750981,1.00463654684271,1.00781948527623
21,1.01032263418182,1.00837911136353,1.0122699028938
