"value","fit","lo","hi"
0,1.4404841241381,1.31017190649877,1.58375744556988
0.2,1.44428845244208,1.3231705883312,1.57649297245064
0.4,1.44809283675196,1.33534133192646,1.57036468033764
0.6,1.45189658429708,1.34660479082682,1.56542120290482
0.8,1.45569899545895,1.35690129967701,1.56169027613476
1,1.45949936377712,1.36620191251154,1.55916806539225
1.2,1.46329697595833,1.37451911841841,1.55780884467623
1.4,1.46709111188919,1.38191421217423,1.55751805113709
1.6,1.47088104465231,1.38849837010915,1.55815166520319
1.8,1.47466604054601,1.39442616377182,1.55952318425912
2,1.47844535910756,1.39988289636849,1.56141680531778
2.2,1.48221812071959,1.40506871848535,1.5636036362391
2.4,1.48597645135201,1.41015651107645,1.56587300532131
2.6,1.48970207211202,1.41525692536795,1.56806317204762
2.8,1.49337569311597,1.42044560722769,1.57005023595537
3,1.49697784182272,1.42576964813162,1.57174243528386
3.2,1.50048887100343,1.43125176308357,1.5730753387192
3.4,1.5038889692685,1.43689420597488,1.57400734339589
3.6,1.50715817418628,1.4426820894909,1.57451581229383
3.8,1.51027638802388,1.44858600254147,1.57459395867465
4,1.51322339613508,1.45456392921072,1.57424847449166
4.2,1.51597888801431,1.46056251339864,1.57349785977824
4.4,1.51852248102825,1.46651771700375,1.57237140653124
4.6,1.52083374682865,1.4723549130703,1.5709087971661
4.8,1.52289224044064,1.47798846632907,1.56916026669314
5,1.52467753201089,1.48332092554282,1.56718720580855
5.2,1.5261692411887,1.48824216543874,1.56506286869237
5.4,1.5273470741014,1.4926293037017,1.56287236153064
5.6,1.52819086287223,1.49634911628043,1.56071018985954
5.8,1.52868060761557,1.4992658358148,1.55867248107466
6,1.52879652082942,1.50125751125006,1.55684070493275
6.2,1.52851907409008,1.50224095157108,1.55525686968777
6.4,1.52782904693805,1.5021971974627,1.55389825024993
6.6,1.52670757782726,1.50118242875682,1.55266674026116
6.8,1.5251362169933,1.4993147761226,1.55140235888292
7,1.52309698107835,1.49674421819226,1.54991372979668
7.2,1.52057241056958,1.49362222216948,1.54800887497979
7.4,1.5175522575195,1.49007868008121,1.54553238368394
7.6,1.51404893572238,1.48620075409958,1.54241893192343
7.8,1.51007982958779,1.48203772138434,1.53865253146045
8,1.50566261480784,1.47761258197071,1.53424513116044
8.2,1.50081521038202,1.47292980212057,1.52922854332311
8.4,1.49555573205253,1.46798055309395,1.52364889504912
8.6,1.48990244726001,1.46274634961676,1.51756270178556
8.8,1.48387373171755,1.45720184390773,1.51103380831352
9,1.47748802768849,1.45131738252932,1.50413059075912
9.2,1.47076380404171,1.44506180151582,1.49692294475584
9.4,1.46371951814663,1.43840576411225,1.48947875575685
9.6,1.45637357965878,1.43132566841932,1.48185982430572
9.8,1.44874431623642,1.42380775971408,1.47411761138933
10,1.440849941218,1.41585169203527,1.46628955898878
10.2,1.43270852328089,1.40747263271969,1.45839689167903
10.4,1.42433795809223,1.39870128386623,1.4504445246912
10.6,1.41575594195429,1.38958183219864,1.44242306623102
10.8,1.40697994743846,1.38016848034053,1.43431226019993
11,1.39802720099439,1.37052150382556,1.42608492407061
11.2,1.38891466251401,1.36070364337587,1.4177105713926
11.4,1.37965900682338,1.35077727335852,1.40915827697944
11.6,1.37027660706998,1.34080242634866,1.40039870377961
11.8,1.36078351996722,1.33083552696071,1.39140543718672
12,1.35119547285375,1.32092859777786,1.38215586287693
12.2,1.34152785252069,1.31112869138199,1.37263183310541
12.4,1.33179520703936,1.30147391068791,1.36282291863654
12.6,1.32200777545228,1.29196849452618,1.35274549322292
12.8,1.31217364174193,1.28259787821157,1.34243140062194
13,1.30230069949586,1.27334360946641,1.33191630232322
13.2,1.29239666266879,1.26418443884837,1.32123848573788
13.4,1.2824690634322,1.25509703564072,1.31043803941505
13.6,1.27252525045073,1.24605658082422,1.29955616619237
13.8,1.26257238757079,1.23703736923642,1.28863450167248
14,1.25261745290669,1.22801354140012,1.27771431700785
14.2,1.24266723830931,1.21896005405416,1.26683549639821
14.4,1.23272834920212,1.20985396876961,1.25603520933358
14.6,1.22280720476956,1.20067607051998,1.24534626511611
14.8,1.21291003848233,1.19141271205618,1.23479525320176
15,1.20304289894469,1.18205763224747,1.22440072058875
15.2,1.19321165104841,1.17261337528907,1.21417175874075
15.4,1.18342197741858,1.16309192647751,1.20410738373772
15.6,1.17367938013633,1.1535143314632,1.19419694214796
15.8,1.16398918272389,1.14390933967857,1.18442150133937
16,1.15435653237749,1.13431138125806,1.17475591434573
16.2,1.14478640243416,1.12475832098726,1.16517111520262
16.4,1.13528359505834,1.11528939310612,1.15563624040129
16.6,1.12585274413494,1.1059435672983,1.14612032562625
16.8,1.11649831835567,1.0967584243972,1.13659349876996
17,1.10722462448575,1.08776949587132,1.12702771471415
17.2,1.0980358107987,1.07900996069882,1.11739713784987
17.4,1.088936834327,1.07051091846974,1.10767990190062
17.6,1.07995697345274,1.06230932316148,1.09789779594347
17.8,1.07115030530532,1.05444704142005,1.08811816192352
18,1.06257036417008,1.04696242892343,1.07841097982238
18.2,1.05426897024631,1.03989091721924,1.06884582144097
18.4,1.04629635922655,1.03326578596264,1.05949126178684
18.6,1.03870133636325,1.02711875175438,1.05041453514502
18.8,1.03153145384464,1.02148043657553,1.04168136967757
19,1.02483321053612,1.01638075723352,1.03335595636081
19.2,1.01865227340826,1.01184926358217,1.02550102220395
19.4,1.01303372026597,1.00791544460915,1.01817798693805
19.6,1.00802230371604,1.00460901597568,1.01144718853846
19.8,1.00366273666223,1.00196019912825,1.00536816715948
20,1,1,1
20.2,0.997079673599221,0.995401681689453,0.998760494172936
20.4,0.994948292116903,0.991632546218599,0.998275124955529
20.6,0.993653727677391,0.988752727344054,0.998579021045379
20.8,0.993245602001464,0.986823654773106,0.999709341302808
21,0.993775731165864,0.98590858318301,1.00170565577775
21.2,0.995298606840764,0.986073150009159,1.0046103747678
21.4,0.997871918596211,0.987385955514241,1.00846924180149
21.6,1.00155712270367,0.989919154175434,1.01333191282071
21.8,1.00642006380219,0.993749038625983,1.01925265379283
22,1.01253165687052,0.998956584106085,1.02629120471975
22.2,1.01996863817026,1.00562789896515,1.03451388323799
22.4,1.02881422742172,1.01385429045289,1.04399490588784
22.6,1.03911583154288,1.02368132146269,1.05478305476965
22.8,1.05082560117928,1.03503910818999,1.06685287092659
23,1.06388301992655,1.04784079994453,1.08017084288754
23.2,1.07822779987355,1.06199757033534,1.09470607174088
23.4,1.09379882819357,1.07741725291698,1.11042947689813
23.6,1.11053315674573,1.09400343511933,1.1273126323384
23.8,1.12836503117062,1.11165520871516,1.14532602697938
24,1.14722495826295,1.13026773858589,1.16443658429822
24.2,1.16703881261621,1.14973366383624,1.18460442882765
24.4,1.18772698567721,1.16994508239159,1.20577915471224
24.6,1.20920358242672,1.19079558336518,1.22789614286402
24.8,1.23137567291378,1.21218165756032,1.2508736115473
25,1.25414260780071,1.23400297531779,1.27461093057421
25.2,1.27739540890148,1.25616142575409,1.29898832843322
25.4,1.30101624738493,1.27855923324974,1.32386770353794
25.6,1.32487802382508,1.30109668222274,1.34909403889646
25.8,1.34884406556491,1.32366993993602,1.37449696356905
26,1.37276795785881,1.34616927819392,1.39989219532046
26.2,1.3964935259115,1.36847779599945,1.42508279901497
26.4,1.41985498516817,1.39047061163148,1.44986032933229
26.6,1.44267727696312,1.41201443134515,1.47400598695225
26.8,1.46477660583242,1.43296738775456,1.49729192955049
27,1.48596119337343,1.45317904577269,1.51948287076883
27.2,1.50603226143183,1.47249047782649,1.54033809157218
27.4,1.52478525456648,1.49073430052891,1.55961399138563
27.6,1.54204071038231,1.50775798174168,1.57710294441922
