"value","fit","lo","hi"
0,1.50312757088191,1.41784010933062,1.61371631437264
0.2,1.50011263461517,1.41727937125383,1.6077407146803
0.4,1.49691188797161,1.4165991388076,1.60147311624461
0.6,1.49352060516576,1.41582214580096,1.59491399254599
0.8,1.48993456062627,1.4142941587594,1.58825779182505
1,1.48615008345796,1.41243394556215,1.58178418814416
1.2,1.48216411003968,1.41043277516627,1.57470475226311
1.4,1.47797423403934,1.40825502947565,1.56694963044775
1.6,1.47357875311938,1.40593108752981,1.55893584137624
1.8,1.46897671161007,1.40341991090917,1.5506872244126
2,1.46416793844376,1.40062096157139,1.54211158543506
2.2,1.45915307967288,1.39768181776385,1.53348606127146
2.4,1.4539336249356,1.39519900302302,1.52464198685688
2.6,1.44851192728774,1.39337439690702,1.51599283650903
2.8,1.4428912158864,1.39049195741961,1.50601076007665
3,1.43707560108757,1.38675479210836,1.49597877160755
3.2,1.43107007160842,1.38317343328614,1.48642737200458
3.4,1.42488048350096,1.37854883202832,1.47722583685092
3.6,1.4185135407867,1.37437477585264,1.46794479148551
3.8,1.41197676771047,1.37008711469824,1.45776085104412
4,1.40527847268215,1.36529237569015,1.44815132121496
4.2,1.39842770408729,1.36105415458761,1.4387647261551
4.4,1.39143419825795,1.35580259976677,1.42985957747594
4.6,1.38430832000243,1.3504458409342,1.42096310645094
4.8,1.37706099619383,1.34465570201734,1.41136113136995
5,1.36970364301294,1.33943370365394,1.40216048781939
5.2,1.3622480875257,1.33333019306894,1.39326163987581
5.4,1.35470648435264,1.32653094020699,1.38445042832241
5.6,1.34709122825205,1.32045644955877,1.37550858965287
5.8,1.33941486349277,1.31347192143764,1.36644859607602
6,1.33168999093468,1.30630149363917,1.357867214843
6.2,1.32392917376549,1.29864224919639,1.34999338346846
6.4,1.3161448428623,1.29076349490524,1.34103191685282
6.6,1.308349202756,1.28274882064059,1.33290884548974
6.8,1.30055413917683,1.2753485985145,1.32475622061059
7,1.292771129152,1.26820374312261,1.3170193815521
7.2,1.28501115461205,1.26084540939726,1.30887290835311
7.4,1.27728462044295,1.25309827863809,1.30073634173498
7.6,1.26960127789791,1.24560731417424,1.29335809561096
7.8,1.26197015425577,1.23828058314612,1.28630458263878
8,1.25439948958535,1.23074008085304,1.27845049198832
8.2,1.24689668144462,1.22336285930067,1.27049319486497
8.4,1.23946823831345,1.21647517883473,1.26279587682081
8.6,1.23211974252605,1.20922279779195,1.25559440207351
8.8,1.22485582343511,1.20215320992621,1.24841701828626
9,1.21768014150213,1.19476495560173,1.24110614953678
9.2,1.21059538396556,1.18809360631312,1.23407466281907
9.4,1.20360327268904,1.18096128080041,1.22715425428513
9.6,1.19670458473113,1.17393293459948,1.22030609881076
9.8,1.18989918610576,1.16698831135086,1.21368832740375
10,1.18318607911288,1.16054337243488,1.20693266727813
10.2,1.17656346350939,1.15421826879854,1.20051259067539
10.4,1.17002881165832,1.14762487665554,1.19422236414378
10.6,1.16357895763561,1.14099791267913,1.18812662389266
10.8,1.15721020008654,1.13453765667802,1.18179394213906
11,1.15091841840674,1.12817639814089,1.17510523817791
