"value","fit","lo","hi"
0,1.85184601406005,1.73725972210122,1.97399019626283
0.2,1.83992734213419,1.73084545595918,1.95588382121438
0.4,1.82864583183634,1.72451704504818,1.93906206256081
0.6,1.81804884901876,1.71854494854662,1.92331403389464
0.8,1.80818312477893,1.71311807454857,1.90852356373443
1,1.79909496074797,1.70835454611966,1.89465511426809
1.2,1.79083044729737,1.704314355095,1.88173835500466
1.4,1.78343569494671,1.70101222412503,1.86985303979582
1.6,1.77695707944208,1.69843033938549,1.85911449469383
1.8,1.77144150117356,1.69653145604132,1.84965918604435
2,1.76693665981353,1.69527314346384,1.84162957564105
2.2,1.76349134528653,1.69462353065455,1.83515787940185
2.4,1.76115574642821,1.69457778744203,1.83034947475564
2.6,1.75998177895815,1.69517303214935,1.82726825139335
2.8,1.76002343468226,1.69649826153337,1.82592730029145
3,1.76133715415806,1.69869632161433,1.8262879192376
3.2,1.76395079772789,1.70192467464591,1.82823744385293
3.4,1.76776363639871,1.7062215468338,1.83152550146408
3.6,1.77264216974771,1.71156646156887,1.83589730958364
3.8,1.77845344972592,1.71791208790484,1.84112836454832
4,1.78506430696568,1.72518731462155,1.84701948188269
4.2,1.79234068046533,1.73330047845642,1.85339192758533
4.4,1.80014704980186,1.74214221681106,1.86008316062856
4.6,1.80834597027296,1.75158775347019,1.86694337279066
4.8,1.81679771249492,1.76149861169593,1.87383282973403
5,1.82536000888516,1.77172383334891,1.88061993597456
5.2,1.83388791013118,1.78210081171553,1.88717991979803
5.4,1.84223375518571,1.79245585161774,1.89339403014173
5.6,1.85024725851946,1.80260457400587,1.89914913510456
5.8,1.85777571829781,1.81235229851091,1.90433759613552
6,1.86466434881323,1.82149457931119,1.90885725009948
6.2,1.87075673989152,1.82981814849203,1.91261125196169
6.4,1.87589544508784,1.83710263969797,1.91550741088688
6.6,1.87992269929265,1.84312359773412,1.91745651765323
6.8,1.8826812648778,1.84765733785491,1.91836910042906
7,1.88401540373465,1.85048802150218,1.91815023943146
7.2,1.8837719705009,1.85141664801739,1.91669273399096
7.4,1.88180161996366,1.85027051517996,1.91387005729453
7.6,1.87796011909192,1.846910608577,1.90953162135822
7.8,1.87210975143404,1.84123434096569,1.90350290749857
8,1.86412079876672,1.83317262981915,1.89559144396428
8.2,1.85387308196355,1.82268263830826,1.88559726844108
8.4,1.84125754013784,1.80973895070848,1.87332506038356
8.6,1.82617782428953,1.79432569614902,1.8585953782439
8.8,1.80856244582596,1.77644064528099,1.84126507639922
9,1.78852252567304,1.75623598640017,1.82140261878851
9.2,1.76631029921619,1.73397555009617,1.79924801877637
9.4,1.74218157129973,1.70991018518192,1.77506202002855
9.6,1.71638931681148,1.68427659892091,1.74911430150608
9.8,1.68918147071186,1.65729920020426,1.72167707595865
10,1.66079901905034,1.62919151830385,1.69301972830683
10.2,1.63147439059642,1.60015738469155,1.66340430799877
10.4,1.6014301429478,1.57039198893269,1.63308175335561
10.6,1.57087793215236,1.54008283614916,1.60228879888918
10.8,1.54001775099038,1.5094105623765,1.57124557922226
11,1.5090374180784,1.47854952150596,1.54015397931436
11.2,1.4781122978262,1.44766805577997,1.50919677771568
11.4,1.44740522993334,1.41692840291796,1.47853758547297
11.6,1.4170666464749,1.38648626331482,1.44832151149532
11.8,1.38723485460976,1.35649012437778,1.41867641146808
12,1.35803646346252,1.32708048898677,1.38971452854519
12.2,1.329586934694,1.29838916610212,1.36153432504069
12.4,1.30199123760267,1.27053875574897,1.33422233294635
12.6,1.27534459121298,1.24364241283568,1.30785490230069
12.8,1.24973327763742,1.21780392261285,1.28249978197097
13,1.22523551298702,1.19311807845443,1.25821751375122
13.2,1.20192236419882,1.16967132583941,1.23506265191595
13.4,1.17985870230912,1.14754262446478,1.21308483688249
13.6,1.15910418489688,1.12680447959052,1.19232975709654
13.8,1.13971426263264,1.10752409960295,1.17284003202634
14,1.1217412070855,1.08976464574813,1.154656044847
14.2,1.10523515916204,1.07358654960323,1.13781674844883
14.4,1.09024503474994,1.05904869614199,1.12236032217118
14.6,1.07677509080667,1.0461594205309,1.10828672325421
14.8,1.06472864768032,1.034812561593,1.09550959784062
15,1.05400198239247,1.02489346260318,1.08393722803692
15.2,1.04449883191199,1.01629550172054,1.07348483587552
15.4,1.03612946806779,1.00891912967601,1.0640736636079
15.6,1.02880986847477,1.00267097092576,1.05563018793075
15.8,1.02246097226845,0.99746299300564,1.04808543990386
16,1.01700801107045,0.993211744619197,1.04137441002374
16.2,1.01237990701849,0.989837660821897,1.03543552311775
16.4,1.00850873092348,0.987264432725132,1.03021017129265
16.6,1.00532921468841,0.985418438958678,1.02564229564655
16.8,1.00277831306131,0.984228236422751,1.02167800915861
17,1.00079481061632,0.983624108476966,1.0182652543027
17.2,0.999318970577048,0.983537669583442,1.01535348959041
17.4,0.998292222728346,0.983901526537931,1.01289339947119
17.6,0.997656888215638,0.984648997835793,1.0108366217726
17.8,0.997355939513182,0.985713894539769,1.00913548605973
18,0.99733279426084,0.98703036842772,1.00774275475697
18.2,0.997531142027406,0.988532836476225,1.00661135634257
18.4,0.997894803361274,0.990155995254505,1.00569409602927
18.6,0.998367620738627,0.991834945006254,1.00494332364245
18.8,0.998893381217145,0.993505451437151,1.00431053055227
19,0.999415770750478,0.995104383283468,1.0037458377271
19.2,0.999878360215818,0.996570373620645,1.00319732724509
19.4,1.00022462325401,0.99784475628781,1.00261016622016
19.6,1.00039798601858,0.998872810927138,1.00192548989407
19.8,1.00034190887654,0.99960528357482,1.00107907700935
20,1,1,1
20.2,0.999325825359116,0.998619234012717,1.00003291666718
20.4,0.998349860262313,0.996938689952268,0.99976302808902
20.6,0.997139104787437,0.994999986169841,0.99928282222767
20.8,0.995760660725518,0.992851378994651,0.998678467317578
21,0.994281374441915,0.990547506506907,0.998029317188746
21.2,0.992767747149391,0.988148548768769,0.997408538430905
21.4,0.991285889798023,0.985719027255377,0.996884191277843
21.6,0.989901522178992,0.983326599275473,0.996520407700036
21.8,0.988680015796356,0.98104104537237,0.996378467798013
22,0.987686480099806,0.978933517934127,0.996517705339811
22.2,0.986985891791237,0.977076045730515,0.996996246967269
22.4,0.986643267117854,0.975541259716945,0.997871619321816
22.6,0.986723877344265,0.974402300535269,0.999201263776223
22.8,0.987293507956228,0.973732873504117,1.00104299379844
23,0.988418762591305,0.973607424989879,1.00345542275695
23.2,0.990167413219842,0.974101421719545,1.00649838337342
23.4,0.992608798718618,0.975291720895162,1.01023335498972
23.6,0.995814274696336,0.977257023876824,1.01472391137705
23.8,0.999857718254731,0.980078409991019,1.02003619971867
24,1.00481609231407,0.983839949999844,1.02623946036494
24.2,1.01077007521352,0.988629401182822,1.03340659677409
24.4,1.01780476253561,0.994538988009463,1.04161480558299
24.6,1.0260104495247,1.00166627411356,1.05094627795617
24.8,1.03548350410313,1.01011513274161,1.06148898527982
25,1.04632734237314,1.01999682397656,1.07333756504206
25.2,1.05865352067263,1.03143118766419,1.08659432663718
25.4,1.07258296078478,1.04454796076315,1.10137040229855
25.6,1.08824732785124,1.05948822621398,1.11778707613139
25.8,1.10578874129013,1.07640398207261,1.13597567523818
26,1.12527896583219,1.09536972809275,1.15600487987663
26.2,1.14668038123847,1.11634020474635,1.17784515072263
26.4,1.16994668456826,1.13926064134074,1.2014592579284
26.6,1.19502951372456,1.16407387026371,1.22680834537523
26.8,1.22187682088955,1.19071844050191,1.25385054488433
27,1.25043125307151,1.21912678397213,1.28253955143497
27.2,1.28062853770336,1.24922345356964,1.31282313576001
27.4,1.31239587538968,1.28092346135562,1.3446415696977
27.6,1.34565034614068,1.31413075383383,1.37792593985477
27.8,1.38029733977593,1.34873686687777,1.41259632844691
28,1.41622902562264,1.38461980302709,1.4485598491594
28.2,1.45332288114414,1.42164316587773,1.48570854315123
28.4,1.49144030366051,1.45965556829596,1.52391716765056
28.6,1.5304253337844,1.49849030367382,1.56304094630894
28.8,1.57010352348506,1.53796523661869,1.60291339216492
29,1.61028098567736,1.57788283951345,1.64334435225472
29.2,1.65074366575048,1.61803028448517,1.68411844706749
29.4,1.69125687831627,1.65817950451578,1.72499407974974
29.6,1.73156515446583,1.69808716396828,1.76570316752968
29.8,1.77139244574898,1.73749452001174,1.80595170846085
30,1.81044273070552,1.77612719800875,1.84542125408538
30.2,1.84840106784563,1.81369493075309,1.88377132762576
30.4,1.88493513527844,1.84989131348088,1.92064281739971
30.6,1.91969729152506,1.8843936017366,1.95566238799178
30.8,1.9523271842661,1.91686253276795,1.98844798167162
31,1.98245492376084,1.9469420945322,2.01861551803773
31.2,2.00970482540217,1.97425911920498,2.04578692125845
31.4,2.03369971139707,1.99842257796231,2.06959957405692
31.6,2.05413646834337,2.01909073975672,2.08979049207397
31.8,2.07103133711031,2.03620793781942,2.10645028910269
32,2.08450740022795,2.0498115225574,2.1197905533207
32.2,2.09471087870321,2.05996098995953,2.13004697018256
32.4,2.10180825554321,2.0667455826826,2.13746577231612
32.6,2.10598338121543,2.07029195373165,2.14229012191314
32.8,2.10743461550842,2.07076929721918,2.14474913482988
33,2.10637205528776,2.06838958280665,2.14505201156389
33.2,2.10301489090476,2.06340222970249,2.14338802570978
33.4,2.09758892710696,2.05608468512621,2.13993097606855
33.6,2.09032429744585,2.04673151655583,2.13484554918335
33.8,2.08145339457036,2.03564433359165,2.12829331837375
34,2.07120903259392,2.02312376984254,2.12043717771777
34.2,2.05982285205441,2.00946372703645,2.11144402596554
34.4,2.04752397294224,1.99494750593272,2.10148608286967
34.6,2.03453789691559,1.9798452799458,2.09074138060881
34.8,2.02108565618952,1.96441241774953,2.07939391583292
35,2.00738320369034,1.94888827796594,2.06763382591831
35.2,1.99364103690233,1.9334952074883,2.05565784110951
35.4,1.98006404638035,1.9184375547212,2.04367018260228
35.6,1.96685157912775,1.90390056622218,2.03188401902386
35.8,1.95419770690708,1.890049086653,2.02052354335601
36,1.94229169002161,1.877026048981,2.009826667656
36.2,1.93131862813829,1.86495084842073,2.00004822998558
36.4,1.92146029128462,1.8539178613888,1.99146344499742
36.6,1.91289612621259,1.84399560508432,1.98437110131388
36.8,1.9058044358672,1.83522729429906,1.97909575508921
37,1.90036373271745,1.82763371798441,1.97598801176124
37.2,1.89674536401602,1.82121206071635,1.97541135023077
37.4,1.8949748114001,1.81584463336153,1.97755329385931
37.6,1.89495888392988,1.81137496794898,1.9823996882604
37.8,1.89660568745465,1.80771988021589,1.98986202068859
38,1.89982755227781,1.80485879373388,1.99979341371461
38.2,1.90454026618489,1.80281387666426,2.01200671487572
38.4,1.91066236260208,1.80163010798712,2.02629310405056
38.6,1.91811445827066,1.8013586332572,2.04243786167906
38.8,1.92681863578346,1.80204416520085,2.06023255528181
39,1.93669786719992,1.80371562279988,2.07948447161222
39.2,1.94767547574918,1.80637868534235,2.10002464578232
39.4,1.959674633357,1.81000902446964,2.12171575760411
39.6,1.9726178924002,1.81454529728646,2.14446084935797
39.8,1.98642675070871,1.81988136667258,2.16821343862964
40,2.00102124940476,1.82585763896537,2.19298917676754
